trade_date,scheme,group,hold_year,score_year,score_lag_years,holding_count,tradable_holding_count,daily_ret,nav,benchmark_ret,benchmark_nav,excess_nav
2018-07-02,方案B_LGBM打分,C,2018,2016,2,14,12,-0.02011763354011493,779721.3063512987,-0.029342,845468.263414118,-65746.95706281927
2018-07-03,方案B_LGBM打分,C,2018,2016,2,14,12,0.003150148831614269,782177.5445134861,0.000386,845794.6141637957,-63617.069650309626
2018-07-04,方案B_LGBM打分,C,2018,2016,2,14,12,-0.0035845765509616248,779373.7692287343,-0.013356,834498.181297024,-55124.412068289705
2018-07-05,方案B_LGBM打分,C,2018,2016,2,14,12,-0.012223117421822768,769847.3921319628,-0.0063349999999999995,829211.6353185074,-59364.24318654463
2018-07-06,方案B_LGBM打分,C,2018,2016,2,14,12,-0.0018171080780156612,768448.4962168806,0.006787,834839.4946874141,-66390.99847053352
2018-07-09,方案B_LGBM打分,C,2018,2016,2,14,12,0.01610895323671983,780827.397107266,0.027951999999999998,858174.9282429167,-77347.5311356507
2018-07-10,方案B_LGBM打分,C,2018,2016,2,14,12,0.005701118415777667,785278.986560458,0.002409,860242.2716450541,-74963.28508459614
2018-07-11,方案B_LGBM打分,C,2018,2016,2,14,12,-0.025441626413696683,765300.2119538604,-0.017299,845360.9405878664,-80060.728634006
2018-07-12,方案B_LGBM打分,C,2018,2016,2,14,12,0.021283638226880692,781588.5848000414,0.021578,863602.1389638714,-82013.55416383
2018-07-13,方案B_LGBM打分,C,2018,2016,2,14,12,-0.002426271521407286,779692.2386752841,0.003342,866488.2973122885,-86796.05863700446
2018-07-16,方案B_LGBM打分,C,2018,2016,2,14,12,-0.0002378659384361844,779506.7764492402,-0.005899,861376.8828464434,-81870.10639720329
2018-07-17,方案B_LGBM打分,C,2018,2016,2,14,12,-0.0031357757273043443,777062.4180203814,-0.006540000000000001,855743.4780326277,-78681.06001224637
2018-07-18,方案B_LGBM打分,C,2018,2016,2,14,12,-0.0062926429227428415,772172.641695096,-0.005234,851264.516668605,-79091.874973509
2018-07-19,方案B_LGBM打分,C,2018,2016,2,14,12,-0.004607488013319477,768614.8655042726,-0.0008680000000000001,850525.6190681367,-81910.75356386404
2018-07-20,方案B_LGBM打分,C,2018,2016,2,14,12,0.012817843675013438,778466.850696598,0.018829,866540.1659495706,-88073.31525297265
2018-07-23,方案B_LGBM打分,C,2018,2016,2,14,12,0.026297467308860678,798938.5572538235,0.009407,874691.7092906582,-75753.15203683474
2018-07-24,方案B_LGBM打分,C,2018,2016,2,14,12,0.027253297481597622,820712.2674241803,0.01587,888573.066717101,-67860.79929292074
2018-07-25,方案B_LGBM打分,C,2018,2016,2,14,12,-0.0010737116656348762,819831.0590885173,-0.001104,887592.0820514454,-67761.02296292805
2018-07-26,方案B_LGBM打分,C,2018,2016,2,14,12,-0.0056352260131015686,815211.1257779931,-0.011600999999999998,877295.1263075665,-62084.000529573415
2018-07-27,方案B_LGBM打分,C,2018,2016,2,14,12,-0.0017076264448857663,813819.0497014496,-0.004247,873569.2539061384,-59750.20420468878
2018-07-30,方案B_LGBM打分,C,2018,2016,2,14,12,0.0004949338161736131,814221.8362693932,-0.0017460000000000002,872044.0019888183,-57822.16571942507
2018-07-31,方案B_LGBM打分,C,2018,2016,2,14,12,0.002408959667683628,816183.2638335136,0.000733,872683.2102422761,-56499.94640876248
2018-08-01,方案B_LGBM打分,C,2018,2016,2,14,12,-0.014722325062641825,804167.1485126687,-0.019976,855250.4904344764,-51083.34192180773
2018-08-02,方案B_LGBM打分,C,2018,2016,2,14,12,-0.014801004646970548,792264.6668105916,-0.022170000000000002,836289.5870615441,-44024.92025095248
2018-08-03,方案B_LGBM打分,C,2018,2016,2,14,12,-0.013634782095604129,781462.3107165828,-0.016516,822477.4282416356,-41015.117525052745
2018-08-06,方案B_LGBM打分,C,2018,2016,2,14,12,-0.010173242501304988,773512.3051240329,-0.012672000000000001,812054.9942709577,-38542.689146924764
2018-08-07,方案B_LGBM打分,C,2018,2016,2,14,12,0.03542257769309918,800912.1048488572,0.029205000000000002,835771.0603786409,-34858.955529783736
2018-08-08,方案B_LGBM打分,C,2018,2016,2,14,12,-0.003831817444838098,797843.1558737153,-0.016137,822284.2227773109,-24441.06690359558
2018-08-09,方案B_LGBM打分,C,2018,2016,2,14,12,0.01633820595680911,810878.4816756106,0.025048,842880.7979894369,-32002.316313826246
2018-08-10,方案B_LGBM打分,C,2018,2016,2,14,12,-0.0005739055028183004,810413.1140528601,0.0022040000000000002,844738.5072682058,-34325.393215345684
2018-08-13,方案B_LGBM打分,C,2018,2016,2,14,12,-0.001732274414776136,809009.2561499873,-0.00431,841097.6843018798,-32088.428151892498
2018-08-14,方案B_LGBM打分,C,2018,2016,2,14,12,-0.00645678763013786,803785.655192211,-0.005141,836773.601106884,-32987.94591467292
2018-08-15,方案B_LGBM打分,C,2018,2016,2,14,12,-0.018149763415210435,789197.1357139325,-0.023996,816694.3817747231,-27497.24606079061
2018-08-16,方案B_LGBM打分,C,2018,2016,2,14,12,-0.0002470945432670642,789002.1294081355,-0.004632,812911.4533983426,-23909.32399020705
2018-08-17,方案B_LGBM打分,C,2018,2016,2,14,12,-0.01844023172817792,774452.7473078237,-0.014376,801225.038344288,-26772.291036464274
2018-08-20,方案B_LGBM打分,C,2018,2016,2,14,12,0.008648003027143128,781150.2170109212,0.011652000000000001,810560.9124910757,-29410.695480154478
2018-08-21,方案B_LGBM打分,C,2018,2016,2,14,12,0.020655061465413238,797284.9227570028,0.01818,825296.9098801635,-28011.98712316074
2018-08-22,方案B_LGBM打分,C,2018,2016,2,14,12,-0.01378037247909856,786298.0395494419,-0.005620000000000001,820658.741246637,-34360.701697195065
2018-08-23,方案B_LGBM打分,C,2018,2016,2,14,12,0.002312544554855948,788116.3887992959,0.003649,823653.3249934459,-35536.93619415001
2018-08-24,方案B_LGBM打分,C,2018,2016,2,14,12,-0.0009840912795832286,787340.8103337819,0.001599,824970.3466601104,-37629.536326328525
2018-08-27,方案B_LGBM打分,C,2018,2016,2,14,12,0.0197209841035282,802867.9459384334,0.02443,845124.3722290169,-42256.42629058345
2018-08-28,方案B_LGBM打分,C,2018,2016,2,14,12,0.006514959468718125,808098.5980649553,-0.00188,843535.5384092262,-35436.9403442709
2018-08-29,方案B_LGBM打分,C,2018,2016,2,14,12,-0.005248268250159671,803857.4798497325,-0.003999,840162.2397911279,-36304.75994139537
2018-08-30,方案B_LGBM打分,C,2018,2016,2,14,12,-0.01741239759422819,789860.3938014946,-0.010476000000000001,831360.700167076,-41500.306365581346
2018-08-31,方案B_LGBM打分,C,2018,2016,2,14,12,0.0024420979351017225,791789.3102382158,-0.004951,827244.6333405487,-35455.323102332884
2018-09-03,方案B_LGBM打分,C,2018,2016,2,14,12,-0.004298175030348739,788386.0611956528,-0.003802,824099.449244588,-35713.388048935216
2018-09-04,方案B_LGBM打分,C,2018,2016,2,14,12,0.005958479190795128,793083.6431356001,0.012666,834537.4928687201,-41453.84973311995
2018-09-05,方案B_LGBM打分,C,2018,2016,2,14,12,-0.015322416926945128,780931.684897536,-0.019548,818223.9539581223,-37292.269060586346
2018-09-06,方案B_LGBM打分,C,2018,2016,2,14,12,-0.0013418855579320672,779883.7639478404,-0.010690999999999999,809476.321666356,-29592.557718515513
2018-09-07,方案B_LGBM打分,C,2018,2016,2,14,12,0.0012961026591541414,780894.5733681243,0.004525,813139.2020218961,-32244.628653771826
2018-09-10,方案B_LGBM打分,C,2018,2016,2,14,12,-0.01797516897639323,766857.8614590839,-0.014515,801336.4865045482,-34478.625045464374
2018-09-11,方案B_LGBM打分,C,2018,2016,2,14,12,0.008157854147202215,773113.7760445025,-0.001813,799883.6634545155,-26769.887410013005
2018-09-12,方案B_LGBM打分,C,2018,2016,2,14,12,-0.0035424842141181245,770375.0326971477,-0.006881000000000001,794379.6639662851,-24004.631269137375
2018-09-13,方案B_LGBM打分,C,2018,2016,2,14,12,0.009223046786130054,777480.23766658,0.010787,802948.6374014893,-25468.399734909297
2018-09-14,方案B_LGBM打分,C,2018,2016,2,14,12,-0.003723158796749254,774585.555280413,0.001707,804319.2707255337,-29733.715445120702
2018-09-17,方案B_LGBM打分,C,2018,2016,2,14,12,-0.017296375259738445,761188.03284551,-0.011464,795098.5546059362,-33910.52176042611
2018-09-18,方案B_LGBM打分,C,2018,2016,2,14,12,0.028348492485436434,782766.5660746351,0.020128,811102.2983130444,-28335.732238409226
2018-09-19,方案B_LGBM打分,C,2018,2016,2,14,12,0.009078695879886292,789873.0656729697,0.013168,821782.8933772305,-31909.827704260824
2018-09-20,方案B_LGBM打分,C,2018,2016,2,14,12,0.0014310203541534154,791003.3901071453,-0.0007109999999999999,821198.6057400394,-30195.215632894076
2018-09-21,方案B_LGBM打分,C,2018,2016,2,14,12,0.02414278677695934,810100.416294354,0.030319,846096.5262674716,-35996.10997311759
2018-09-25,方案B_LGBM打分,C,2018,2016,2,14,12,-0.005824657385183618,805381.8589218447,-0.008995999999999999,838485.0419171695,-33103.18299532472
2018-09-26,方案B_LGBM打分,C,2018,2016,2,14,12,0.005616313122998364,809905.1356251322,0.011076999999999998,847772.9407264859,-37867.805101353675
2018-09-27,方案B_LGBM打分,C,2018,2016,2,14,12,-0.005462034033232023,805481.4062106584,-0.003995,844386.0878282837,-38904.68161762529
2018-09-28,方案B_LGBM打分,C,2018,2016,2,14,12,0.017411028804208018,819505.6661754461,0.010364,853137.3052425359,-33631.63906708977
2018-10-08,方案B_LGBM打分,C,2018,2016,2,14,12,-0.022223211655044383,801293.6183035211,-0.043028000000000004,816428.5132725602,-15134.894969039131
2018-10-09,方案B_LGBM打分,C,2018,2016,2,14,12,0.002069610572884619,802951.984047947,-0.000671,815880.6897401543,-12928.705692207324
2018-10-10,方案B_LGBM打分,C,2018,2016,2,14,12,0.008844259071520819,810053.4994168587,-0.002157,814120.8350923847,-4067.335675526061
2018-10-11,方案B_LGBM打分,C,2018,2016,2,14,12,-0.05196801735325846,767956.6251020955,-0.047990000000000005,775051.1762163013,-7094.551114205737
2018-10-12,方案B_LGBM打分,C,2018,2016,2,14,12,0.019019841784054525,782563.0386085539,0.01492,786614.9397654484,-4051.9011568945134
2018-10-15,方案B_LGBM打分,C,2018,2016,2,14,12,-0.011196126052482649,773801.3641842788,-0.013964,775630.6487465638,-1829.2845622850582
2018-10-16,方案B_LGBM打分,C,2018,2016,2,14,12,-0.015534875933397438,761780.4559945823,-0.008149,769310.0345899281,-7529.57859534584
2018-10-17,方案B_LGBM打分,C,2018,2016,2,14,12,0.009973299277420586,769377.9204659062,0.00557,773595.0914825941,-4217.171016687993
2018-10-18,方案B_LGBM打分,C,2018,2016,2,14,12,-0.03314047646033491,743880.3696036043,-0.023685,755272.4917408288,-11392.122137224535
2018-10-19,方案B_LGBM打分,C,2018,2016,2,14,12,0.020480868403465174,759115.6855613767,0.029744000000000003,777737.3167351681,-18621.631173791364
2018-10-22,方案B_LGBM打分,C,2018,2016,2,14,12,0.039842778964888324,789360.9640299784,0.043167,811309.9034866751,-21948.93945669674
2018-10-23,方案B_LGBM打分,C,2018,2016,2,14,12,-0.015015646989393958,777508.1984468965,-0.026557,789763.9463797794,-12255.747932882863
2018-10-24,方案B_LGBM打分,C,2018,2016,2,14,12,-0.0005503088221454899,777080.3288260008,0.0015,790948.5922993491,-13868.263473348343
2018-10-25,方案B_LGBM打分,C,2018,2016,2,14,12,0.0006566146424332638,777590.5711482547,0.001915,792463.2588536022,-14872.687705347547
2018-10-26,方案B_LGBM打分,C,2018,2016,2,14,12,0.0005399230427973467,778010.4102154796,-0.006472,787334.4366423017,-9324.02642682218
2018-10-29,方案B_LGBM打分,C,2018,2016,2,14,12,-0.01215516370416513,768553.5663157657,-0.030484,763333.3336756979,5220.232640067814
2018-10-30,方案B_LGBM打分,C,2018,2016,2,14,12,0.010583502854564044,776687.5551787539,0.010846,771612.4470127445,5075.1081660094205
2018-10-31,方案B_LGBM打分,C,2018,2016,2,14,12,0.026504770796913407,797273.4808095819,0.014006000000000001,782419.6509456049,14853.829863977036
2018-11-01,方案B_LGBM打分,C,2018,2016,2,14,12,0.005225179222573493,801439.377636217,0.007359,788177.4771569136,13261.90047930344
2018-11-02,方案B_LGBM打分,C,2018,2016,2,14,12,0.02901409858149621,824692.4187460472,0.035634,816263.3933779229,8429.025368124247
2018-11-05,方案B_LGBM打分,C,2018,2016,2,14,12,-0.005924768908094162,819806.3067447196,-0.008331,809463.1030476915,10343.203697028104
2018-11-06,方案B_LGBM打分,C,2018,2016,2,14,12,-0.004008043450010268,816520.4874466943,-0.006032999999999999,804579.6121470048,11940.875299689476
2018-11-07,方案B_LGBM打分,C,2018,2016,2,14,12,-0.003699662913197732,813499.6368814216,-0.006549,799310.420267054,14189.216614367557
2018-11-08,方案B_LGBM打分,C,2018,2016,2,14,12,-0.008733532284591339,806394.9115392143,-0.002836,797043.5759151768,9351.335624037543
2018-11-09,方案B_LGBM打分,C,2018,2016,2,14,12,-0.013747586750014529,795308.9275380587,-0.014109,785798.0881025895,9510.839435469243
2018-11-12,方案B_LGBM打分,C,2018,2016,2,14,12,0.015284433132014672,807464.7736603086,0.011901,795149.8711490983,12314.902511210297
2018-11-13,方案B_LGBM打分,C,2018,2016,2,14,12,0.007649391115056923,813641.3875256672,0.010059,803148.2837029871,10493.103822680074
2018-11-14,方案B_LGBM打分,C,2018,2016,2,14,12,0.0008575663725287896,814339.1390189069,-0.01002,795100.7379002831,19238.40111862379
2018-11-15,方案B_LGBM打分,C,2018,2016,2,14,12,0.013886727295175353,825647.6445682503,0.011678,804385.9243174826,21261.720250767656
2018-11-16,方案B_LGBM打分,C,2018,2016,2,14,12,-0.0033451401901051594,822885.7374495394,0.004719,808181.8214943368,14703.915955202538
2018-11-19,方案B_LGBM打分,C,2018,2016,2,14,12,0.00798792086573786,829458.8836018306,0.011335999999999999,817343.3706227966,12115.512979033985
2018-11-20,方案B_LGBM打分,C,2018,2016,2,14,12,-0.013256384413269698,818463.2577858032,-0.023126999999999998,798440.6704904031,20022.587295400095
2018-11-21,方案B_LGBM打分,C,2018,2016,2,14,12,-0.00037839850236148775,818153.5525148191,0.002512,800446.3534546751,17707.19906014402
2018-11-22,方案B_LGBM打分,C,2018,2016,2,14,12,-0.0027107172993701225,815935.769526476,-0.003739,797453.484539108,18482.28498736804
2018-11-23,方案B_LGBM打分,C,2018,2016,2,14,12,-0.027411301650719144,793569.9080203741,-0.022073,779851.2937748763,13718.614245497854
2018-11-26,方案B_LGBM打分,C,2018,2016,2,14,12,-0.0005670984635766466,793119.8757447952,-0.0007099999999999999,779297.5993562961,13822.27638849907
2018-11-27,方案B_LGBM打分,C,2018,2016,2,14,12,-0.001899978411293977,791612.9651033119,-0.0012740000000000002,778304.7742147163,13308.19088859565
2018-11-28,方案B_LGBM打分,C,2018,2016,2,14,12,0.011728333969298796,800897.2663324705,0.013289,788647.6663592557,12249.59997321479
2018-11-29,方案B_LGBM打分,C,2018,2016,2,14,12,-0.0023090386965356944,799047.9635525591,-0.012985,778407.0764115807,20640.887140978477
2018-11-30,方案B_LGBM打分,C,2018,2016,2,14,12,0.007375173146237979,804941.0806359081,0.011166,787098.7698267924,17842.310809115646
2018-12-03,方案B_LGBM打分,C,2018,2016,2,14,12,0.024208319910448157,824427.351825004,0.027818999999999997,808995.0705046039,15432.28132040007
2018-12-04,方案B_LGBM打分,C,2018,2016,2,14,12,0.006101179969042063,829457.331469889,0.002073,810672.1172857599,18785.214184129145
2018-12-05,方案B_LGBM打分,C,2018,2016,2,14,12,-0.009627034196167126,821472.1173755669,-0.004806,806776.0270900845,14696.09028548235
2018-12-06,方案B_LGBM打分,C,2018,2016,2,14,12,-0.011654918959987567,811897.9264196652,-0.021627,789327.8819522074,22570.044467457803
2018-12-07,方案B_LGBM打分,C,2018,2016,2,14,12,0.005010765878914275,815966.1568465302,-3.4e-05,789301.044804221,26665.112042309134
2018-12-10,方案B_LGBM打分,C,2018,2016,2,14,12,-0.007320501367812417,809992.8754792465,-0.011567000000000001,780171.1996189706,29821.675860275864
2018-12-11,方案B_LGBM打分,C,2018,2016,2,14,12,0.005571402685351066,814505.6719608068,0.0047870000000000005,783905.8791515467,30599.792809260078
2018-12-12,方案B_LGBM打分,C,2018,2016,2,14,12,0.002410491780426155,816469.0311881788,0.003416,786583.7016347285,29885.32955345034
2018-12-13,方案B_LGBM打分,C,2018,2016,2,14,12,0.017668815079312162,830895.0715182278,0.015481,798760.8039197358,32134.267598491977
2018-12-14,方案B_LGBM打分,C,2018,2016,2,14,12,-0.019072589951780333,815047.7505262055,-0.016704,785418.3034510604,29629.447075145086
2018-12-17,方案B_LGBM打分,C,2018,2016,2,14,12,0.006583205037054118,820413.3769829092,-0.001489,784248.8155972218,36164.561385687324
2018-12-18,方案B_LGBM打分,C,2018,2016,2,14,12,-0.005820316087170346,815638.3118067258,-0.010366,776119.2923747409,39519.01943198487
2018-12-19,方案B_LGBM打分,C,2018,2016,2,14,12,-0.007138534033667737,809815.8499587302,-0.011923,766865.622051757,42950.22790697322
2018-12-20,方案B_LGBM打分,C,2018,2016,2,14,12,-0.009232791089755202,802338.9893948887,-0.00767,760983.76273062,41355.22666426876
2018-12-21,方案B_LGBM打分,C,2018,2016,2,14,12,-0.004566948437958342,798674.7486005587,-0.012395,751551.3689915739,47123.379608984804
2018-12-24,方案B_LGBM打分,C,2018,2016,2,14,12,-1.46615376420689e-05,798663.0388006683,0.002906,753735.3772698635,44927.66153080482
2018-12-25,方案B_LGBM打分,C,2018,2016,2,14,12,-0.011845504490386016,789202.4721882497,-0.006885,748545.9091973605,40656.562990889186
2018-12-26,方案B_LGBM打分,C,2018,2016,2,14,12,-0.0005524285830461791,788766.4941848022,-0.0050539999999999995,744762.7581722771,44003.73601252504
2018-12-27,方案B_LGBM打分,C,2018,2016,2,14,12,-0.007361469040021394,782960.0140580545,-0.00384,741902.8691808955,41057.14487715904
2018-12-28,方案B_LGBM打分,C,2018,2016,2,14,12,0.005584380337962676,787332.3605659714,0.006737,746901.0688105673,40431.29175540409
2019-01-02,方案B_LGBM打分,C,2019,2017,2,14,14,-0.013709105464995455,776538.7381989686,-0.013657999999999998,736699.8940127526,39838.84418621601
2019-01-03,方案B_LGBM打分,C,2019,2017,2,14,14,0.010395803881181855,784611.4826274255,-0.00158,735535.9081802124,49075.57444721309
2019-01-04,方案B_LGBM打分,C,2019,2017,2,14,14,0.018873407844482985,799419.7751385174,0.023958,753157.8774683939,46261.89767012349
2019-01-07,方案B_LGBM打分,C,2019,2017,2,14,14,0.0028291791803099725,801681.4769226672,0.00607,757729.5457846271,43951.93113804015
2019-01-08,方案B_LGBM打分,C,2019,2017,2,14,14,-0.010234182676727719,793476.9222392918,-0.0021609999999999997,756092.0922361865,37384.83000310534
2019-01-09,方案B_LGBM打分,C,2019,2017,2,14,14,0.009267544237809091,800830.5047178251,0.010097,763726.3540914953,37104.15062632982
2019-01-10,方案B_LGBM打分,C,2019,2017,2,14,14,-0.00027473564959451524,800610.4880288964,-0.0018809999999999999,762289.7848194491,38320.703209447325
2019-01-11,方案B_LGBM打分,C,2019,2017,2,14,14,0.01047642120160355,808998.0207199084,0.007189999999999999,767770.6483723009,41227.37234760751
2019-01-14,方案B_LGBM打分,C,2019,2017,2,14,14,-0.0065300169496163895,803715.2499324012,-0.008722,761074.1527771977,42641.09715520358
2019-01-15,方案B_LGBM打分,C,2019,2017,2,14,14,0.011838713040865145,813230.204142918,0.019625,776010.2330254503,37219.971117467736
2019-01-16,方案B_LGBM打分,C,2019,2017,2,14,14,-0.00019944914470754194,813068.0060742514,0.000211,776173.9711846187,36894.03488963272
2019-01-17,方案B_LGBM打分,C,2019,2017,2,14,14,-0.0018447859683716125,811568.0696253137,-0.005508999999999999,771898.0287773625,39670.0408479512
2019-01-18,方案B_LGBM打分,C,2019,2017,2,14,14,0.016856653593118713,825248.3914422237,0.018242,785978.9926183192,39269.398823904456
2019-01-21,方案B_LGBM打分,C,2019,2017,2,14,14,0.00038253008849085745,825564.073782429,0.005512,790311.3088256314,35252.76495679759
2019-01-22,方案B_LGBM打分,C,2019,2017,2,14,14,-0.01276396033189898,815026.6066932292,-0.013284,779812.8133991917,35213.79329403746
2019-01-23,方案B_LGBM打分,C,2019,2017,2,14,14,0.0024851516548605574,817052.0714136082,-0.0007199999999999999,779251.3481735443,37800.723240063875
2019-01-24,方案B_LGBM打分,C,2019,2017,2,14,14,0.00495506931741014,821100.6210633961,0.005644,783649.4427826357,37451.17828076042
2019-01-25,方案B_LGBM打分,C,2019,2017,2,14,14,0.008889326518908567,828399.6525889072,0.008132,790022.0800513441,38377.57253756304
2019-01-28,方案B_LGBM打分,C,2019,2017,2,14,14,0.0020115490988875423,830066.0191635911,-0.00021700000000000002,789850.6452599729,40215.373903618194
2019-01-29,方案B_LGBM打分,C,2019,2017,2,14,14,-0.002106046008377866,828317.8619372415,0.003201,792378.9571754502,35938.904761791346
2019-01-30,方案B_LGBM打分,C,2019,2017,2,14,14,-0.004328412410028681,824732.560624184,-0.007980000000000001,786055.7730971901,38676.787526993896
2019-01-31,方案B_LGBM打分,C,2019,2017,2,14,14,0.006013577431925313,829692.1537381274,0.010462,794279.488595333,35412.66514279449
2019-02-01,方案B_LGBM打分,C,2019,2017,2,14,14,0.011569796853105623,839291.5234074933,0.014294,805632.9196053147,33658.60380217852
2019-02-11,方案B_LGBM打分,C,2019,2017,2,14,14,0.007906974505893671,845927.780086089,0.018192,820288.9936787746,25638.786407314474
2019-02-12,方案B_LGBM打分,C,2019,2017,2,14,14,0.007594876184250683,852352.4968366609,0.007217,826209.0193461543,26143.4774905066
2019-02-13,方案B_LGBM打分,C,2019,2017,2,14,14,0.014258773883138454,864505.9983577832,0.020026000000000002,842754.6811675804,21751.317190202768
2019-02-14,方案B_LGBM打分,C,2019,2017,2,14,14,-0.0065763321031719335,858820.7198073982,0.001505,844023.0269627378,14797.69284466037
2019-02-15,方案B_LGBM打分,C,2019,2017,2,14,14,-0.016154785435146684,844946.6553516514,-0.018646,828285.3736019905,16661.281749660848
2019-02-18,方案B_LGBM打分,C,2019,2017,2,14,14,0.02500957220072264,866078.4097344276,0.03206,854840.2026796703,11238.20705475728
2019-02-19,方案B_LGBM打分,C,2019,2017,2,14,14,0.0018428299651507274,867674.4449800563,-0.001781,853317.7322786978,14356.712701358483
2019-02-20,方案B_LGBM打分,C,2019,2017,2,14,14,0.011346456787668793,877519.475575787,0.003582,856374.31639572,21145.159180067014
2019-02-21,方案B_LGBM打分,C,2019,2017,2,14,14,-0.0038382232970553066,874151.3598810122,-0.002671,854086.9405966271,20064.419284385163
2019-02-22,方案B_LGBM打分,C,2019,2017,2,14,14,0.01958816757198901,891274.3832016437,0.022486000000000003,873291.9395428827,17982.44365876098
2019-02-25,方案B_LGBM打分,C,2019,2017,2,14,14,0.06911346708840513,952873.445951789,0.059477,925232.7242310748,27640.72172071424
2019-02-26,方案B_LGBM打分,C,2019,2017,2,14,14,0.0005791302893369345,953425.2838262446,-0.01201,914120.6792130596,39304.604613185045
2019-02-27,方案B_LGBM打分,C,2019,2017,2,14,14,0.0010784828410951059,954453.5366351174,-0.0017100000000000001,912557.5328516053,41896.003783512046
2019-02-28,方案B_LGBM打分,C,2019,2017,2,14,14,-0.01260956132875193,942418.2962294727,-0.002453,910319.0292235204,32099.267005952308
2019-03-01,方案B_LGBM打分,C,2019,2017,2,14,14,0.027583659166573675,968413.6413050096,0.021896,930251.3746873984,38162.26661761117
2019-03-04,方案B_LGBM打分,C,2019,2017,2,14,14,0.009523643881644792,977636.4679549255,0.011838,941263.6904609479,36372.77749397757
2019-03-05,方案B_LGBM打分,C,2019,2017,2,14,14,0.001099203401335672,978711.0892857714,0.005775,946699.4882733601,32011.601012411295
2019-03-06,方案B_LGBM打分,C,2019,2017,2,14,14,0.019439788460783647,997737.0258257098,0.008406,954657.4441717857,43079.58165392408
2019-03-07,方案B_LGBM打分,C,2019,2017,2,14,14,-0.012206644121752588,985558.0050243596,-0.010197000000000001,944922.802213566,40635.20281079353
2019-03-08,方案B_LGBM打分,C,2019,2017,2,14,14,-0.04487929910582205,941326.8525307341,-0.039716,907394.2482008521,33932.60432988207
2019-03-11,方案B_LGBM打分,C,2019,2017,2,14,14,0.015138633004986548,955577.254288936,0.019788,925349.7655842506,30227.48870468547
2019-03-12,方案B_LGBM打分,C,2019,2017,2,14,14,0.0054845600781200455,960818.1751493688,0.006808999999999999,931650.4721381137,29167.70301125513
2019-03-13,方案B_LGBM打分,C,2019,2017,2,14,14,0.0020009638449301004,962740.7375793944,-0.008297,923920.5681707837,38820.16940861067
2019-03-14,方案B_LGBM打分,C,2019,2017,2,14,14,-0.0027090252862469943,960132.6485771918,-0.006903,917542.7444887008,42589.90408849099
2019-03-15,方案B_LGBM打分,C,2019,2017,2,14,14,0.011733433139556913,971398.3008143778,0.012578,929083.5971288796,42314.703685498214
2019-03-18,方案B_LGBM打分,C,2019,2017,2,14,14,0.024501085202282398,995198.6133479833,0.028502999999999997,955565.266897844,39633.3464501393
2019-03-19,方案B_LGBM打分,C,2019,2017,2,14,14,-0.0033075816493202603,991906.9126770446,-0.004617,951153.4220605767,40753.4906164679
2019-03-20,方案B_LGBM打分,C,2019,2017,2,14,14,-0.003661321952169505,988275.2221231515,0.000385,951519.6161280702,36755.605995081365
2019-03-21,方案B_LGBM打分,C,2019,2017,2,14,14,0.0038967109666508404,992126.245019268,0.000378,951879.2905429665,40246.95447630156
2019-03-22,方案B_LGBM打分,C,2019,2017,2,14,14,-0.00040165179553682976,991727.7557315568,-0.000805,951113.0277140795,40614.72801747732
2019-03-25,方案B_LGBM打分,C,2019,2017,2,14,14,-0.02078974448627946,971109.9890899464,-0.02373,928543.1155664243,42566.87352352205
2019-03-26,方案B_LGBM打分,C,2019,2017,2,14,14,-0.009640010852570864,961748.4782560794,-0.011325,918027.3647826345,43721.11347344483
2019-03-27,方案B_LGBM打分,C,2019,2017,2,14,14,0.009350952139989202,970741.7422469595,0.011606,928681.9903783018,42059.75186865765
2019-03-28,方案B_LGBM打分,C,2019,2017,2,14,14,-0.0085913269815512,962401.7825246751,-0.004005,924962.6190068367,37439.16351783846
2019-03-29,方案B_LGBM打分,C,2019,2017,2,14,14,0.033346812121143814,994494.8139515794,0.038607999999999996,960673.5758014525,33821.23815012688
2019-04-01,方案B_LGBM打分,C,2019,2017,2,14,14,0.01702856074679669,1011429.629303328,0.026234,985875.8863890279,25553.742914300063
2019-04-02,方案B_LGBM打分,C,2019,2017,2,14,14,0.0028335151182256363,1014295.5304489804,-0.000665,985220.2789245792,29075.251524401247
2019-04-03,方案B_LGBM打分,C,2019,2017,2,14,14,0.01206080866747361,1026528.7547739992,0.012809999999999998,997840.950697603,28687.80407639616
2019-04-04,方案B_LGBM打分,C,2019,2017,2,14,14,0.01912761344560224,1046163.7999861117,0.009963,1007782.4400894031,38381.35989670863
2019-04-08,方案B_LGBM打分,C,2019,2017,2,14,14,0.007784459093001532,1054307.6192916827,-0.001231,1006541.859905653,47765.75938602968
2019-04-09,方案B_LGBM打分,C,2019,2017,2,14,14,-0.005074490904343159,1048957.5448672073,0.004486,1011057.2066891899,37900.33817801741
2019-04-10,方案B_LGBM打分,C,2019,2017,2,14,14,0.0074259964846722926,1056747.0999079617,0.002556,1013641.4689094875,43105.6309984742
2019-04-11,方案B_LGBM打分,C,2019,2017,2,14,14,-0.0066905007812198625,1049676.9326104757,-0.021604,991742.7586151669,57934.17399530881
2019-04-12,方案B_LGBM打分,C,2019,2017,2,14,14,-0.009644439430893548,1039553.3870119079,-0.002242,989519.2713503517,50034.115661556134
