ts_code,ann_date,end_date,total_revenue_ps,revenue_ps,or_yoy,tr_yoy,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,roe,roe_dt,roe_yearly,roe_avg,roa,fixed_assets,total_fa_trun,debt_to_assets,assets_to_eqt,ocfps,ocf_to_or,ocf_to_profit,q_dtprofit,netprofit_margin,profit_dedt,netprofit_yoy,dt_netprofit_yoy,eps,bps,cfps,grossprofit_margin,update_flag,end_date_dt,ann_date_dt,year,trade_date,adj_close,close,total_share,total_mv,circ_mv,pe,pb,div_yield,hs300_close,hs300_pct_chg,cash_div_tax,stk_div,net_profit,operating_cash_flow,fixed_asset_delta,fcff,F1_profit_cagr,F2_gross_margin,F3_net_margin,F4_light_asset,F5_low_debt,F6_roe,F7_low_expense,F8_ocf_profit,F9_dividend_payout,F10_dividend_yield,F11_fcff_yield,future_fcff_1y,future_fcff_3y,fcff_growth_1y,fcff_growth_3y_ann,future_adj_close_1y,price_return_1y,history_year_count,rebalance_date,in_sz50_year_end,F1_profit_cagr_pos,F1_profit_cagr_z,F2_gross_margin_pos,F2_gross_margin_z,F3_net_margin_pos,F3_net_margin_z,F4_light_asset_pos,F4_light_asset_z,F5_low_debt_pos,F5_low_debt_z,F6_roe_pos,F6_roe_z,F7_low_expense_pos,F7_low_expense_z,F8_ocf_profit_pos,F8_ocf_profit_z,F9_dividend_payout_pos,F9_dividend_payout_z,F10_dividend_yield_pos,F10_dividend_yield_z,F11_fcff_yield_pos,F11_fcff_yield_z,value_equal_weight_score,target_fcff_growth_1y,target_fcff_growth_3y_ann,rule_profit_growth_positive,rule_net_margin_positive,rule_light_asset,rule_debt_control,rule_roe_quality,rule_expense_control,rule_cash_quality,rule_dividend_positive,rule_dividend_yield,rule_fcff_positive,traditional_rule_count,traditional_score
600406.SH,20240426,20231231,6.4202,6.4202,10.1312,10.1312,4.0434,7.7145,-0.9222,16.0248,15.504,16.0248,15.56,9.9571,10476926571.72,4.6436,41.4795,1.7088,1.4246,0.2219,133.4664,2877620949.89,14.8333,6950189275.07,11.441,10.43,0.9,5.8746,0.2468,26.7959,1,2023-12-31,2024-04-26,2023,2023-12-29,21.7135337042349,22.32,803303.2979,17929729.6091,17786656.4293,24.126148560261,3.696172284791288,0.024869282326656996,3431.1099,0.4853,0.54,0.0,6950189275.07,11443858781.8834,0.0,11443858781.8834,0.14445784411117857,26.7959,14.8333,0.12992263316476121,41.4795,15.56,10.8357,133.4664,0.6,0.024869282326656996,0.06382616487465165,11086100510.0478,,-0.03126203133526618,,25.22,0.16148759310794314,10,2023-12-31,True,0.14445784411117857,-0.15133899941841952,26.7959,-0.1190385542447818,14.8333,-0.1718237210509242,-0.12992263316476121,0.4141588582332328,-41.4795,0.790352305873695,15.56,0.3114623688806988,-10.8357,0.33054415114963925,133.4664,-0.22931796864457138,0.6,1.0042350452112823,0.024869282326656996,-0.38575797906947284,0.06382616487465165,-0.5052741787361876,0.11710921165310823,-0.03126203133526618,,True,True,True,True,True,True,True,True,True,True,10,10.00117109211653
600406.SH,20250429,20241231,7.1478,7.1478,11.1547,11.1547,3.9385,8.1619,-0.8288,15.7861,15.3265,15.7861,15.41,9.6754,9396070999.57,5.7784,43.1145,1.7579,1.3801,0.1931,121.748,3054844405.56,14.1884,7388560296.53,6.0617,6.15,0.95,6.1279,-1.1529,26.658,0,2024-12-31,2025-04-29,2024,2024-12-31,25.22,25.22,803282.4078,20258782.3247,20136870.4487,26.54736842105263,4.115602408655493,0.01724821570182395,3934.9109,-1.604,0.5700000000000001,0.0,7388560296.53,11086100510.0478,0.0,11086100510.0478,0.10146015980596679,26.658,14.1884,0.10858559071141845,43.1145,15.41,11.2716,121.748,0.6000000000000001,0.01724821570182395,0.05472244250599087,,,,,,,11,2024-12-31,True,0.10146015980596679,0.3674973212805096,26.658,-0.17035267631353035,14.1884,-0.3098920763436245,-0.10858559071141845,0.47084667994547263,-43.1145,0.8273749681016953,15.41,0.2522465826632574,-11.2716,0.3462138078943981,121.748,-0.2392353701257506,0.6000000000000001,0.8195272056117239,0.01724821570182395,-0.5074436966397581,0.05472244250599087,-0.3498201497760337,0.13699659966348723,,,True,True,True,True,True,True,True,True,True,True,10,10.001369965996634
600436.SH,20220416,20211231,13.2957,13.2957,23.2041,23.2041,8.1103,7.1827,-1.0501,27.6818,27.3913,27.6818,27.39,24.4594,305427043.02,26.9234,18.8757,1.2327,0.7662,0.0576,16.0819,399782547.87,30.7175,2405941631.41,45.4638,51.4,4.03,16.0861,-0.0071,50.7205,0,2021-12-31,2022-04-16,2021,2021-12-31,427.2478116285659,437.15,60331.721,26374011.8352,26374011.8352,106.01682670684016,26.56006189371979,0.002832080041294468,4940.3733,0.3833,1.21,0.0,2405941631.41,462261646.302,14974136.329999983,447287509.972,0.2887938707352389,50.7205,30.7175,0.025530164515858482,18.8757,27.39,14.242899999999999,16.0819,0.3002481389578163,0.002832080041294468,0.001695940355099974,6833673943.881,466499815.82500005,14.278034354924833,0.014117401999144796,282.98408207697696,-0.33765820590558504,8,2021-12-31,True,0.2887938707352389,-0.008881826249146244,50.7205,0.9254254175180547,30.7175,0.9943041759111777,-0.025530164515858482,0.9020969026803237,-18.8757,1.8219939732710768,27.39,0.9325879350202539,-14.242899999999999,0.2318935544859263,16.0819,-0.4963056695555184,0.3002481389578163,-0.38931043122590653,0.002832080041294468,-1.0002943112958633,0.001695940355099974,-0.28006215344437285,0.3303134151923642,10.977367769972727,0.014117401999144796,True,True,True,True,True,True,False,True,False,True,8,8.003303134151924
600436.SH,20230415,20221231,14.4103,14.4103,8.3831,8.3831,5.5597,6.4537,-0.7174,23.507,23.5422,23.507,23.5,21.5455,344803087.18,26.7413,19.0354,1.2351,11.3921,0.7905,230.9708,414303400.38,29.0197,2476043810.89,1.6631,2.89,4.1,18.7795,0.0064,45.6424,1,2022-12-31,2023-04-15,2022,2022-12-30,282.98408207697696,288.46,60331.721,17403288.2397,17403288.2397,69.02050782365292,15.068776169598603,0.004417209585873373,3871.6338,0.3872,1.25,0.0,2476043810.89,6873049988.040999,39376044.160000026,6833673943.881,0.22268676879782867,45.6424,29.0197,0.024639919508826366,19.0354,23.5,11.296000000000001,230.9708,0.30487804878048785,0.004417209585873373,0.039266567615033644,2067816062.7650003,,-0.6974078541431492,,238.42108143575064,-0.15747529088616496,9,2022-12-31,True,0.22268676879782867,0.07814087360326184,45.6424,0.8568703999866945,29.0197,0.8273104847841589,-0.024639919508826366,0.9254358473216979,-19.0354,1.7169250911110219,23.5,0.6270651956348606,-11.296000000000001,0.29628371493341643,230.9708,0.19109417217211602,0.30487804878048785,-0.38676252138472667,0.004417209585873373,-0.9735995813586305,0.039266567615033644,-0.373307297616081,0.34413239810798085,-0.6974078541431492,,True,True,True,True,True,True,True,True,False,True,9,9.00344132398108
600436.SH,20240420,20231231,16.672,16.672,15.6947,15.6947,7.7822,5.9592,-0.0791,22.6449,23.1021,22.6449,22.64,21.2194,483619719.99,24.2835,18.5002,1.227,3.6575,0.2194,65.0219,413004944.64,28.3456,2853833466.85,13.1457,15.26,4.64,22.1713,-2.2117,46.7588,1,2023-12-31,2024-04-20,2023,2023-12-29,238.42108143575064,241.99,60331.721,14599673.1648,14599673.1648,51.383853757704884,10.753590517279124,0.009730683151125585,3431.1099,0.4853,2.32,0.0,2853833466.85,2206632695.5750003,138816632.81,2067816062.7650003,0.21550431027800987,46.7588,28.3456,0.029466093736597424,18.5002,22.64,13.662299999999998,65.0219,0.5,0.009730683151125585,0.014163440779965756,466499815.82500005,,-0.7743997523642333,,257.2603617709778,0.07901683954195104,10,2023-12-31,True,0.21550431027800987,-0.10339221874309473,46.7588,0.9162922712533016,28.3456,0.7513826411646796,-0.029466093736597424,0.7915731753765489,-18.5002,1.7637736206898091,22.64,1.202265123192704,-13.662299999999998,0.1128857384075271,65.0219,-0.4323442472588494,0.5,0.5866829844897427,0.009730683151125585,-1.1084313918480833,0.014163440779965756,-0.6702173440282733,0.3464063956996375,-0.7743997523642333,,True,True,True,True,True,True,True,True,True,True,10,10.003464063956997
600438.SH,20220426,20211231,14.1043,14.1043,43.6441,43.6441,1.4474,7.8491,1.0035,24.1253,24.9441,24.1253,24.24,14.3717,48047914888.86,1.5681,52.797,2.1185,1.6924,0.12,70.3171,2555759016.58,13.7692,8486488644.67,127.4971,252.35,1.8234,8.331,-0.6849,27.6779,0,2021-12-31,2022-04-26,2021,2021-12-31,38.968169702704834,44.96,450154.8184,20238960.6353,20238960.6353,21.371158112704197,4.677490061541812,0.02340371659633521,4940.3733,0.3833,0.912,0.0,8486488644.67,7618420146.6016,15117417595.119999,-7498997448.518399,0.6441611819739366,27.6779,13.7692,0.6047655439560367,52.797,24.24,10.3,70.3171,0.5001645278051992,0.02340371659633521,-0.03705228536014316,34466463680.152,-23041379154.410896,5.596142873333242,-0.690864870608504,34.135131298793475,-0.12402528629862464,8,2021-12-31,True,0.6441611819739366,0.46946384986940093,27.6779,-0.2364476494147082,13.7692,-0.24587682478394385,-0.6047655439560367,-1.5970758237987264,-52.797,0.28013398150737695,24.24,0.6823092926348061,-10.3,0.4915073150292746,70.3171,-0.3410415482532814,0.5001645278051992,0.7506228317995761,0.02340371659633521,-0.30978554861432034,-0.03705228536014316,-0.40371070883777704,-0.0418091666238475,5.596142873333242,-0.690864870608504,True,True,False,True,True,True,True,True,True,False,8,7.999581908333761
600438.SH,20230425,20221231,31.6358,31.6358,119.6861,119.6861,1.0074,6.5526,0.4839,52.3428,54.0131,52.3428,52.36,33.4613,57397078096.91,2.7014,49.5708,1.983,9.7331,0.3077,110.7244,4566639044.97,22.7302,26547373729.76,217.2531,216.5,5.7149,13.0682,7.1727,38.1699,1,2022-12-31,2023-04-25,2022,2022-12-30,34.135131298793475,38.58,450171.342,17367610.3744,17367610.3744,5.973005879156848,2.6120759782367484,0.0837260584991808,3871.6338,0.3872,2.858,0.0,26547373729.76,43815626888.202,9349163208.050003,34466463680.152,1.2552208731949888,38.1699,22.7302,0.492009460394361,49.5708,52.36,8.0439,110.7244,0.5000962396542372,0.0837260584991808,0.19845253858847414,4886635217.3148,,-0.8582205803687125,,23.987823515495627,-0.29726874915101054,9,2022-12-31,True,1.2552208731949888,1.9545512796181805,38.1699,0.4628312989346729,22.7302,0.4013695928983709,-0.492009460394361,-1.012525677502191,-49.5708,0.3864267432215939,52.36,2.7455821162410983,-8.0439,0.5579278108958611,110.7244,-0.19935656826161036,0.5000962396542372,0.5448518916702656,0.0837260584991808,1.3849776663290418,0.19845253858847414,0.08421647837922072,0.6646229665840457,-0.8582205803687125,,True,True,False,True,True,True,True,True,True,True,9,9.00664622966584
600438.SH,20240430,20231231,30.8985,30.8985,-2.33,-2.33,1.5313,4.2536,0.4176,22.193,22.2574,22.193,22.59,14.6004,83189565174.71,1.9789,55.0816,2.2263,6.8146,0.2205,137.6319,-2028304712.01,13.1169,13613305529.94,-47.2526,-48.73,3.0151,13.2306,-4.6258,26.4378,1,2023-12-31,2024-04-30,2023,2023-12-29,23.987823515495627,25.03,450196.9638,11268430.0039,11268430.0039,7.955896492818026,1.813056362938614,0.03772747450036012,3431.1099,0.4853,0.905,0.0,13613305529.94,30679122295.114803,25792487077.800003,4886635217.3148,0.7812944750991473,26.4378,13.1169,0.6273401257030475,55.0816,22.59,6.2025,137.6319,0.30015588206029653,0.03772747450036012,0.04336571479455023,-23041379154.410896,,-5.715182969411845,,22.11,-0.07828236331164407,10,2023-12-31,True,0.7812944750991473,0.2784398188593584,26.4378,-0.13761060382730056,13.1169,-0.28909401553127634,-0.6273401257030475,-1.454634197451558,-55.0816,0.21415659641952253,22.59,1.1959741432893705,-6.2025,0.6873172912885885,137.6319,-0.2169618850503048,0.30015588206029653,-0.24777024819827326,0.03772747450036012,0.22805532773584905,0.04336571479455023,-0.573228795826428,-0.02866877893567745,-4.898250600860604,,True,True,False,True,True,True,True,True,True,True,9,8.999713312210643
600438.SH,20250430,20241231,20.4342,20.4342,-33.8665,-33.8665,2.0162,6.1499,2.1767,-12.7995,-12.8333,-12.7995,-12.81,-3.7566,107374898425.66,0.9655,70.4369,3.3826,0.2541,0.0124,,-3019704559.93,-8.8144,-7057321013.59,-151.8551,-151.84,-1.579,10.3268,0.0206,6.3886,0,2024-12-31,2025-04-30,2024,2024-12-31,22.11,22.11,450198.3851,9953886.2946,9953886.2946,-14.002533248891703,2.1410311035364296,0.0,3934.9109,-1.604,,,-7057321013.59,1143954096.5391,24185333250.949997,-23041379154.410896,-1.518551,6.3886,-8.8144,0.6827825646731119,70.4369,-12.81,10.3428,,0.0,0.0,-0.23148123730236786,,,,,,,11,2024-12-31,True,-1.518551,-3.989734734125619,6.3886,-1.1444139745452246,-8.8144,-1.7547963589022,-0.6827825646731119,-1.559852377300007,-70.4369,-0.31745730098416036,-12.81,-2.6430388009060954,-10.3428,0.41416663836455997,,-0.08344209146203312,0.0,-2.102391488779492,0.0,-1.6248784220588535,-0.23148123730236786,-1.6696929156127065,-1.497775620573803,,,False,False,False,True,False,True,False,False,False,False,2,1.985022243794262
600518.SH,20150410,20141231,7.2539,7.2539,19.3915,19.3915,2.6736,3.6547,2.7271,15.9053,15.7484,15.9053,17.56,12.5098,5289627068.77,3.0552,40.0318,1.6676,0.5149,0.071,42.4616,781339261.89,14.3323,2263323931.22,21.6012,22.14,1.04,6.2529,0.6843,26.2143,1,2014-12-31,2015-04-10,2014,2014-12-31,7.057788370946709,15.72,219871.4483,3456379.1673,3456379.1673,6.786334972064143,1.1287224121522348,0.04533998232608896,3533.705,2.2025,0.32,1.0,2263323931.22,1132118087.2967,0.0,1132118087.2967,0.21601199999999998,26.2143,14.3323,0.23071872736245586,40.0318,17.56,9.0554,42.4616,0.3076923076923077,0.04533998232608896,0.03275445292598121,155898017.1262002,391094894.7374997,-0.8622952685982984,-0.2983344742526076,15.32086278865172,1.1707739001809467,1,2014-12-31,True,0.21601199999999998,0.16733514830788176,26.2143,-0.3304091675346629,14.3323,-0.29824184184549324,-0.23071872736245586,0.11568624578706622,-40.0318,1.0002467206288166,17.56,0.5509366948528943,-9.0554,0.8395464729367006,42.4616,-0.7853793352024633,0.3076923076923077,-0.14228042279830316,0.04533998232608896,0.4136627677901338,0.03275445292598121,-0.5116567536316453,0.09267695720826596,-0.8622952685982984,-0.2983344742526076,True,True,True,True,True,True,False,True,True,True,9,9.000926769572082
600518.SH,20160425,20151231,4.1085,4.1085,13.2774,13.2774,2.7637,3.9381,2.4852,15.5392,15.4341,15.5392,18.42,11.1119,5642511583.01,3.3053,50.5621,2.0227,0.1157,0.0282,15.8134,640832488.3,15.257,2738091380.6,20.5984,20.98,0.623,3.5924,1.3246,28.3368,1,2015-12-31,2016-04-25,2015,2015-12-31,15.32086278865172,16.95,439742.8966,7453642.0974,7453642.0974,24.592075102169694,4.264798682956163,0.012401390353860127,3731.0047,-0.9075,0.19,0.0,2738091380.6,508782531.3662,352884514.2399998,155898017.1262002,0.20598400000000003,28.3368,15.257,0.17658648597484455,50.5621,18.42,9.187000000000001,15.8134,0.30497592295345105,0.012401390353860127,0.002091568324438075,271218733.0875006,-5824214177.184999,0.7397189399012541,-12.786376428530346,16.34708400147251,0.06698194657685463,2,2015-12-31,True,0.20598400000000003,0.4289761454411674,28.3368,0.2896588977792836,15.257,-0.09378340675498377,-0.17658648597484455,0.28030089221892546,-50.5621,0.5930793544765387,18.42,1.0136720667561554,-9.187000000000001,0.7455946670692793,15.8134,-0.8477437698819841,0.30497592295345105,-0.2359041777346908,0.012401390353860127,-0.7754325392721669,0.002091568324438075,-0.6519950221586776,0.06785664617625879,0.7397189399012541,-7.172360056475571,True,True,True,True,True,True,False,True,True,True,9,9.000678566461763
600518.SH,20170420,20161231,4.3746,4.3746,19.7904,19.7904,2.5782,4.7869,3.3354,13.953,13.8415,13.953,14.75,10.0654,6974688042.99,3.4306,46.4045,1.8658,0.3241,0.0741,40.5079,736135643.44,15.4177,3313706535.24,21.1725,21.02,0.667,5.2854,2.3145,29.8988,1,2016-12-31,2017-04-20,2016,2016-12-30,16.34708400147251,17.85,494722.3675,8830794.2599,7849410.7043,24.508371816300613,3.092875468549686,0.01254046287286063,3310.0808,0.3735,0.205,0.0,3313706535.24,1603395193.0675,1332176459.9799995,271218733.0875006,0.211725,29.8988,15.4177,0.14296189372042276,46.4045,14.75,10.7005,40.5079,0.3073463268365817,0.01254046287286063,0.0030712835686715666,391094894.7374997,,0.44199071459907124,,20.66569913875041,0.26418259898149943,3,2016-12-31,True,0.211725,0.09634009532885976,29.8988,0.5858002857912407,15.4177,0.06029516651054898,-0.14296189372042276,0.39105587620747956,-46.4045,0.8043315834761516,14.75,0.6806233126228641,-10.7005,0.583516290173547,40.5079,-0.473500486306845,0.3073463268365817,-0.08181136833727325,0.01254046287286063,-0.7120814659782428,0.0030712835686715666,-0.41790375359992055,0.13787868508076453,0.44199071459907124,,True,True,True,True,True,True,False,True,True,True,9,9.001378786850808
600518.SH,20180426,20171231,5.3228,5.3228,22.3389,22.3389,2.7971,5.0373,3.6608,13.413,13.174,13.413,13.76,9.349,8426554134.84,3.4383,53.2392,2.1385,0.3705,0.0696,38.115,885410393.35,15.4649,4027843491.44,22.7674,21.55,0.784,5.8431,1.3706,30.3162,1,2017-12-31,2018-04-26,2017,2017-12-29,20.66569913875041,22.36,497425.3675,11122431.2173,9845537.236,26.35931012595715,3.536769717915218,0.011371500108571199,4030.8549,0.2975,0.235,0.0,4027843491.44,1842960986.5875,1451866091.8500004,391094894.7374997,0.21183071853679092,30.3162,15.4649,0.13557184678401943,53.2392,13.76,11.4952,38.115,0.29974489795918363,0.011371500108571199,0.0035162716414841454,-5824214177.184999,,-15.892074162957746,,20.767364027178964,0.004919499105545455,4,2017-12-31,True,0.21183071853679092,0.21039482882392715,30.3162,0.4403894325958152,15.4649,0.022603776022433082,-0.13557184678401943,0.46721927407223174,-53.2392,0.5514268333755084,13.76,0.27904474809203356,-11.4952,0.42297253178318645,38.115,-0.24097391970360008,0.29974489795918363,-0.3647897064349023,0.011371500108571199,-0.7557541787267038,0.0035162716414841454,-0.1520542941110547,0.08004357507171585,-15.892074162957746,,True,True,True,True,True,True,False,True,True,True,9,9.000800435750717
600519.SH,20150421,20141231,28.2113,27.648,2.109,3.6904,5.1983,10.4866,-0.3823,31.9612,32.3174,31.9612,31.96,35.8672,13797793075.53,2.8287,16.0333,1.1909,11.0618,0.4001,57.153,4729415974.48,51.5279,15520833325.69,1.4083,0.45,13.44,46.7868,2.6318,92.5934,1,2014-12-31,2015-04-21,2014,2014-12-31,142.58630638151595,189.62,114199.8,21654566.076,21654566.076,10.609100177196128,3.04757552090581,0.030676157556789194,3533.705,2.2025,4.374,0.1,15520833325.69,12632553476.4,0.0,12632553476.4,0.014083000000000002,92.5934,51.5279,0.21684311955488705,16.0333,31.96,15.302599999999998,57.153,0.3254464285714286,0.030676157556789194,0.05833667334669339,14922148042.68,22091304000.230003,0.1812455866945188,0.20478643456286538,183.67776045375305,0.2881865384905149,1,2014-12-31,True,0.014083000000000002,-0.3611798899320176,92.5934,3.6902530438734247,51.5279,2.2504722728429143,-0.21684311955488705,0.16051613536073248,-16.0333,2.042145536214702,31.96,2.696163613493154,-15.302599999999998,0.3060911301008964,57.153,-0.7059973920621077,0.3254464285714286,-0.03497575216317521,0.030676157556789194,-0.0965809616044393,0.05833667334669339,-0.42829959990607974,0.8653280123834548,0.1812455866945188,0.20478643456286538,True,True,True,True,True,True,True,True,True,True,10,10.008653280123834
600519.SH,20160324,20151231,26.6255,25.9988,3.4385,3.8167,4.4398,11.3997,-0.2011,26.4205,26.6144,26.4205,26.23,28.8258,16312047356.19,2.2217,23.2526,1.303,13.8803,0.5339,78.6874,4096361481.69,50.3834,15616866431.94,0.9986,0.62,12.34,50.8885,7.788,92.2279,1,2015-12-31,2016-03-24,2015,2015-12-31,183.67776045375305,218.19,125619.78,27408979.7982,27408979.7982,14.884745579720668,3.609415888732288,0.033596881760509886,3731.0047,-0.9075,6.171,0.0,15616866431.94,17436402323.34,2514254280.66,14922148042.68,0.009986,92.2279,50.3834,0.1958332266741303,23.2526,26.23,15.638399999999999,78.6874,0.5000810372771475,0.033596881760509886,0.05444255186637763,36564566172.13,41385185281.44,1.4503554091239965,0.4049833788956654,287.36719498121636,0.5645181772214092,2,2015-12-31,True,0.009986,0.04810899454652818,92.2279,3.5899450139168803,50.3834,2.2707655316335043,-0.1958332266741303,0.22136451533953844,-23.2526,1.7629283770438753,26.23,2.1367538918368045,-15.638399999999999,0.14566775633264295,78.6874,-0.6575704718307434,0.5000810372771475,1.0423669136221647,0.033596881760509886,0.08477406237204654,0.05444255186637763,-0.4941728940408174,0.922811971888402,1.4503554091239965,0.4049833788956654,True,True,True,True,True,True,True,True,True,True,10,10.009228119718884
600519.SH,20170415,20161231,31.9656,30.9364,18.9917,20.0564,4.1864,10.4275,-0.0826,24.4385,24.7839,24.4385,24.44,24.0157,17198757435.02,2.3965,32.7942,1.488,29.8132,0.9637,154.3387,4409415625.29,46.139,16954689021.77,7.8389,8.57,13.31,58.0276,22.3009,91.2251,1,2016-12-31,2017-04-15,2016,2016-12-30,287.36719498121636,334.15,125619.78,41975849.487,41975849.487,21.590322688295743,4.952250221984303,0.023617866334546746,3310.0808,0.3735,6.787,0.0,16954689021.77,37451276250.96,886710078.8299999,36564566172.13,0.078389,91.2251,46.139,0.15856287184844559,32.7942,24.44,14.531300000000002,154.3387,0.5099173553719007,0.023617866334546746,0.08710857938313817,22091304000.230003,44750317377.79,-0.3958275370687075,0.06965870925762041,608.9144044491369,1.118941949824643,3,2016-12-31,True,0.078389,0.07707864280465222,91.2251,3.721084071442426,46.139,2.148836052952313,-0.15856287184844559,0.3425255035623765,-32.7942,1.412502816353392,24.44,1.7703903857659078,-14.531300000000002,0.2534351850568379,154.3387,-0.04666190744451442,0.5099173553719007,0.904621448046195,0.023617866334546746,-0.25598923274437535,0.08710857938313817,-0.18072933640483788,0.9224630572173066,-0.3958275370687075,0.06965870925762041,True,True,True,True,True,True,True,True,True,True,10,10.009224630572174
600519.SH,20180328,20171231,48.6092,46.3445,49.8059,52.0673,4.8902,7.7306,-0.0913,32.9542,33.1303,32.9542,32.95,31.2511,17260501637.79,3.5441,28.6683,1.4019,17.635,0.3805,56.8902,7137074786.54,49.8239,27224083628.17,61.9738,60.57,21.56,72.8003,9.6587,89.7962,1,2017-12-31,2018-03-28,2017,2017-12-29,608.9144044491369,697.49,125619.78,87618540.3522,87618540.3522,28.242783137715072,8.364174384571726,0.0180632941504322,4030.8549,0.2975,10.999,0.0,27224083628.17,22153048203.000004,61744202.77000046,22091304000.230003,0.2059965858808639,89.7962,49.8239,0.1346310336444147,28.6683,32.95,12.529499999999999,56.8902,0.5101576994434138,0.0180632941504322,0.025213047274503377,41385185281.44,50659641878.73001,0.8733699595555392,0.3187027780664009,522.3994057995924,-0.14208072270487926,4,2017-12-31,True,0.2059965858808639,0.18913032646866407,89.7962,3.4868994145498404,49.8239,2.364646459711215,-0.1346310336444147,0.4702998381042388,-28.6683,1.6817838737188904,32.95,2.833058697347959,-12.529499999999999,0.3243942932742807,56.8902,-0.2024812113370987,0.5101576994434138,0.36087634659304246,0.0180632941504322,-0.5015959113147036,0.025213047274503377,-0.06007275324457966,0.9951763067156135,0.8733699595555392,0.3187027780664009,True,True,True,True,True,True,True,True,True,True,10,10.009951763067155
600519.SH,20190329,20181231,61.4548,58.6204,26.4885,26.4263,3.3317,6.9274,-0.0046,34.4643,34.8382,34.4643,34.46,34.5132,17202879553.7,4.4801,26.5493,1.3615,32.9448,0.562,80.6054,10656432489.93,51.3718,35585443648.6,30.0017,30.71,28.02,89.8255,18.5601,91.142,1,2018-12-31,2019-03-29,2018,2018-12-28,522.3994057995924,590.01,125619.78,74116926.3978,74116926.3978,18.64380463239088,5.815713865211909,0.027831195515520137,3010.6536,0.6737,14.539,0.0,35585443648.6,41385185281.44,0.0,41385185281.44,0.3159099261824576,91.142,51.3718,0.11197622729645527,26.5493,34.46,10.2545,80.6054,0.5188793718772305,0.027831195515520137,0.05583769766614125,44750317377.79,62901776639.46,0.08131248110804419,0.14975684222387642,1062.9775087779606,1.034798464502369,5,2018-12-31,True,0.3159099261824576,0.09070803174959226,91.142,3.407747569209864,51.3718,2.555526080565225,-0.11197622729645527,0.5442580233781064,-26.5493,1.550673354358693,34.46,2.5854547267743335,-10.2545,0.49915077930590246,80.6054,-0.18614010514818072,0.5188793718772305,1.1702132050386562,0.027831195515520137,-0.47933028885989676,0.05583769766614125,0.06823824875966329,1.073318147739269,0.08131248110804419,0.14975684222387642,True,True,True,True,True,True,True,True,True,True,10,10.010733181477393
600519.SH,20200422,20191231,70.7328,68.0065,16.0115,15.0972,3.6903,6.9965,0.0084,33.1177,33.2788,33.1177,33.09,34.2746,17663120997.91,5.0969,22.4899,1.2902,35.99,0.5292,76.5743,10872688093.12,51.4693,41406909012.08,17.0518,16.36,32.8,108.2714,18.1186,91.3028,1,2019-12-31,2020-04-22,2019,2019-12-31,1062.9775087779606,1183.0,125619.78,148608199.74,148608199.74,32.40785087737685,9.817712791909596,0.016016331351707137,4096.5821,0.3662,17.025,0.0,41406909012.08,45210558822.0,460241444.2099991,44750317377.79,0.34666940817796377,91.3028,51.4693,0.10065575842082418,22.4899,33.09,10.6952,76.5743,0.5190548780487805,0.016016331351707137,0.030112953024182838,50659641878.73001,34541679197.81999,0.13205100761749822,-0.08269074438599378,1816.1406437989538,0.7085409886864475,6,2019-12-31,True,0.34666940817796377,0.10882678176467599,91.3028,3.298235001347654,51.4693,2.521771624943163,-0.10065575842082418,0.6195927223509351,-22.4899,1.633751320009449,33.09,2.4467742318208967,-10.6952,0.4744206255062099,76.5743,-0.2028107457894202,0.5190548780487805,1.248970701098859,0.016016331351707137,-0.6328622199534841,0.030112953024182838,-0.10021998310060296,1.037859096363485,0.13205100761749822,-0.08269074438599378,True,True,True,True,True,True,True,True,True,True,10,10.010378590963635
600519.SH,20210331,20201231,78.0078,75.5577,11.1037,10.2853,2.5999,6.9803,-0.2394,31.4108,31.6254,31.4108,31.41,33.2552,18672527690.32,5.3938,21.4039,1.2723,41.1313,0.5444,77.5403,13114319981.72,52.1763,47016420742.73,13.3251,13.55,37.17,128.4214,20.4878,91.4092,1,2020-12-31,2021-03-31,2020,2020-12-31,1816.1406437989538,1998.0,125619.78,250988320.44,250988320.44,48.860388587542474,14.142040530619925,0.010623075952776116,5211.2885,1.9082,19.293,0.0,47016420742.73,51669048571.14001,1009406692.4099998,50659641878.73001,0.19977211714707943,91.4092,52.1763,0.0909741813882217,21.4039,31.41,9.3408,77.5403,0.519047619047619,0.010623075952776116,0.02018406346156671,62901776639.46,66498710120.09,0.2416545855186943,0.09492331090861983,1881.0248729344169,0.03572643415971366,7,2020-12-31,True,0.19977211714707943,0.20183811307672567,91.4092,2.9630314837780825,52.1763,2.7689166620293766,-0.0909741813882217,0.6308397732962505,-21.4039,1.6131045837739555,31.41,2.5312207657415575,-9.3408,0.57473477865922,77.5403,-0.6370007911292028,0.519047619047619,0.6992113989005155,0.010623075952776116,-0.6055928895437568,0.02018406346156671,-0.5156559513902544,0.929513447926588,0.2416545855186943,0.09492331090861983,True,True,True,True,True,True,True,True,True,True,10,10.009295134479267
