code,obs_train,alpha_daily_train,alpha_annual_train,alpha_t_train,alpha_pvalue_train,beta_train,beta_pvalue_train,r2_train,stock_total_return_train,market_total_return_train,alpha_rank_train,obs_test,alpha_daily_test,alpha_annual_test,alpha_t_test,alpha_pvalue_test,beta_test,beta_pvalue_test,r2_test,stock_total_return_test,market_total_return_test,alpha_rank_test,is_train_top20,is_future_top20,rank_change,alpha_change
sh.600919,729,-0.0004108188279351522,-0.10352634463965836,-0.8261371972418279,0.40899730131220546,0.6179473375391633,8.491914752102762e-50,0.26139291338213155,-0.018518518518513938,0.6636858295995842,31,484,0.00083540503089898,0.21052206778654295,1.4110226777707757,0.1588830323494953,0.6641363378002734,3.742397490347375e-30,0.23689308358253935,0.1475128644939976,-0.3054958215404492,8,False,True,-23,0.3140484124262013
sh.601398,729,-0.0004547677215973663,-0.1146014658425363,-1.3842564996804905,0.16670468281011658,0.3987701376221315,6.952719734667351e-48,0.25242294600475557,-0.109615384615386,0.6636858295995842,32,484,0.00020465464425901465,0.05157297035327169,0.46471794863797133,0.6423433044998845,0.19817749252675332,1.26595930473591e-06,0.04758282792989721,0.03239740820734216,-0.3054958215404492,28,False,False,-4,0.166174436195808
sh.600276,729,-0.00046658569430661507,-0.117579594965267,-0.6257459793026366,0.5316779574975727,0.8479830522618013,6.435271509336839e-43,0.2286344276807959,-0.04266565980743475,0.6636858295995842,33,484,0.000630306019984617,0.1588371170361235,0.7418688872760894,0.45852810922989884,0.9320832615927734,4.6267397074796574e-29,0.2289424426522748,-0.10806547032143832,-0.3054958215404492,15,False,True,-18,0.2764167120013905
sh.601211,729,-0.0004672032512968667,-0.1177352193268104,-0.9692587655315457,0.3327384406746846,1.1038200174790045,1.0025129300549562e-126,0.5458294678434703,0.16168831168831255,0.6636858295995842,34,484,0.00027121410837222903,0.06834595530980171,0.6650084663495207,0.5063631324155649,0.8360799494769351,1.771232355109643e-76,0.5090390224446606,-0.16825041922862016,-0.3054958215404492,24,False,False,-10,0.1860811746366121
sh.600009,729,-0.0004693262042747544,-0.1182702034772381,-0.6317851353356643,0.5277258975039427,0.7676669199418049,1.8216315410111133e-36,0.19662069496896073,-0.07324335053592756,0.6636858295995842,35,484,0.00027090709362314176,0.06826858759303173,0.340863487300039,0.7333548775318727,1.111779072867335,3.746110485163206e-43,0.3255843552207177,-0.2979224673377584,-0.3054958215404492,25,False,False,-10,0.18653879107026983
sh.600028,729,-0.00047872421256861243,-0.12063850156729033,-1.0624147978634446,0.2884001995750757,0.3772271618417846,2.410633681987146e-25,0.13839085164037646,-0.15568862275449236,0.6636858295995842,36,484,0.000939433478808355,0.23673723665970545,1.5024661910713635,0.13363160307449864,0.4273951109127275,4.236460580246916e-13,0.10335589190917627,0.31914893617021134,-0.3054958215404492,6,False,True,-30,0.35737573822699575
sh.601988,729,-0.00048505788723598455,-0.12223458758346811,-1.840691857921392,0.0660740830429087,0.3558308826154486,4.126895043728957e-57,0.294714261202216,-0.13841807909604587,0.6636858295995842,37,484,0.0007416783536892343,0.18690294512968705,1.4224878441720903,0.15553150143960878,0.23616032808691495,1.0836928245642907e-06,0.04817435394606273,0.30819672131147446,-0.3054958215404492,12,False,True,-25,0.30913753271315514
sh.601138,729,-0.0004931044579225898,-0.12426232339649262,-0.6714607996039891,0.5021403180192993,1.0484530775389609,1.6115162971638782e-62,0.31839586349750293,0.02758620689655289,0.6636858295995842,38,484,0.0016042514645640735,0.40427136907014655,1.310244019632042,0.19073733849954141,1.006646551185242,6.8367865938358684e-18,0.14292579544563744,0.2684563758389267,-0.3054958215404492,1,False,True,-37,0.5285336924666392
sh.601288,729,-0.0005123906609618988,-0.1291224465623985,-1.8025032211057843,0.07188031708783532,0.3390532114380469,1.6810414216755245e-46,0.24586992394239449,-0.16477272727272652,0.6636858295995842,39,484,0.0005969830674521776,0.15043973299794874,1.2544119525602437,0.2103002672751791,0.2098269701086184,2.0420384845960117e-06,0.045762941185882644,0.23809523809524036,-0.3054958215404492,16,False,True,-23,0.27956217956034723
sh.600547,729,-0.0005859429236019319,-0.14765761674768685,-0.5918738735974313,0.5541190590161977,0.34572997073187506,7.632678525499432e-06,0.02719087233516837,-0.3829508196721305,0.6636858295995842,40,484,0.0008003855716219263,0.20169716404872542,0.9173679834674825,0.3594086281284816,0.3559160414536534,1.0752255482947923e-05,0.03943564406779332,0.2151965993623819,-0.3054958215404492,10,False,True,-30,0.34935478079641225
