week,week_start,week_end,week_id,open,high,low,close,volume,return
2015-12-09,2015-12-03,2015-12-09,332,3709.55,3758.45,3611.49,3635.94,701951304.0,-0.0231088542296376
2015-12-16,2015-12-10,2015-12-16,333,3634.37,3717.36,3571.0,3685.44,620131656.0,0.013614086041023876
2015-12-23,2015-12-17,2015-12-23,334,3712.78,3926.69,3709.85,3866.38,956146160.0,0.04909590171051481
2015-12-30,2015-12-24,2015-12-30,335,3858.13,3867.68,3710.48,3765.18,628309360.0,-0.026174354305577907
2016-01-07,2015-12-31,2016-01-07,336,3760.9,3772.62,3284.74,3294.38,569430000.0,-0.12504050271168965
2016-01-14,2016-01-08,2016-01-14,337,3371.87,3418.85,3072.04,3221.57,744027792.0,-0.02210127550555796
2016-01-21,2016-01-15,2016-01-21,338,3200.89,3227.91,3066.73,3081.35,595224296.0,-0.04352536185772782
2016-01-28,2016-01-22,2016-01-28,339,3114.9,3149.33,2839.29,2853.76,529877192.0,-0.07386048322975314
2016-02-04,2016-01-29,2016-02-04,340,2855.6,2999.21,2854.37,2984.76,457870288.0,0.04590435075128951
2016-02-18,2016-02-05,2016-02-18,341,2982.06,3093.51,2886.02,3053.7,515042952.0,0.023097334459051932
2016-02-25,2016-02-19,2016-02-25,342,3047.94,3128.21,2905.46,2918.75,610464792.0,-0.04419229131872804
2016-03-03,2016-02-26,2016-03-03,343,2942.1,3078.44,2821.21,3058.42,701414768.0,0.04785267665952886
2016-03-10,2016-03-04,2016-03-10,344,3047.54,3130.9,3001.83,3013.15,675408760.0,-0.01480176038608172
2016-03-17,2016-03-11,2016-03-17,345,2990.21,3147.84,2982.17,3124.2,535152392.0,0.03685511839768996
2016-03-24,2016-03-18,2016-03-24,346,3136.22,3267.78,3130.1,3181.85,850403336.0,0.01845272389731778
2016-03-31,2016-03-25,2016-03-31,347,3176.81,3241.93,3122.76,3218.09,537486592.0,0.011389600389710486
2016-04-08,2016-04-01,2016-04-08,348,3213.67,3271.93,3163.3,3185.73,597781304.0,-0.010055654130245006
2016-04-15,2016-04-11,2016-04-15,349,3213.51,3296.52,3198.9,3272.21,626660880.0,0.027146054436502753
2016-04-22,2016-04-18,2016-04-22,350,3252.67,3252.67,3107.37,3174.9,522000512.0,-0.02973831141644334
2016-04-29,2016-04-25,2016-04-29,351,3164.74,3188.83,3135.64,3156.75,314444668.0,-0.005716715487101953
2016-05-09,2016-05-03,2016-05-09,352,3159.82,3222.88,3055.01,3065.62,471671640.0,-0.028868298091391464
2016-05-16,2016-05-10,2016-05-16,353,3055.21,3103.1,3035.02,3095.31,351501532.0,0.00968482721276609
2016-05-23,2016-05-17,2016-05-23,354,3095.52,3105.2,3039.46,3087.22,324215716.0,-0.002613631591020016
2016-05-30,2016-05-24,2016-05-30,355,3083.24,3089.1,3027.44,3066.71,299347500.0,-0.006643517468790661
2016-06-06,2016-05-31,2016-06-06,356,3068.6,3201.75,3068.6,3178.79,516200544.0,0.036547309657580795
2016-06-15,2016-06-07,2016-06-15,357,3182.44,3186.62,3042.23,3116.37,391868744.0,-0.01963640253052268
2016-06-22,2016-06-16,2016-06-22,358,3104.36,3155.49,3089.48,3133.96,386417284.0,0.005644387540632234
2016-06-29,2016-06-23,2016-06-29,359,3129.72,3158.08,3033.97,3151.39,451559504.0,0.005561653626721341
2016-07-06,2016-06-30,2016-07-06,360,3152.83,3217.52,3134.02,3216.8,539873776.0,0.020755920403377592
2016-07-13,2016-07-07,2016-07-13,361,3206.55,3300.99,3183.96,3282.87,694589880.0,0.020539045013678203
2016-07-20,2016-07-14,2016-07-20,362,3277.48,3285.03,3226.2,3237.61,482091464.0,-0.013786717110333302
2016-07-27,2016-07-21,2016-07-27,363,3238.34,3276.51,3157.41,3218.24,483476896.0,-0.005982808306127185
2016-08-03,2016-07-28,2016-08-03,364,3204.46,3235.78,3156.75,3193.51,422860048.0,-0.007684324351198035
2016-08-10,2016-08-04,2016-08-10,365,3190.55,3261.86,3170.42,3243.34,418872416.0,0.015603520890806744
2016-08-17,2016-08-11,2016-08-17,366,3239.56,3418.69,3231.14,3373.05,773076112.0,0.039992723550414055
2016-08-24,2016-08-18,2016-08-24,367,3369.95,3394.79,3323.73,3329.86,544408632.0,-0.012804435155126637
2016-08-31,2016-08-25,2016-08-31,368,3314.08,3333.97,3279.81,3327.79,414452968.0,-0.0006216477569628287
2016-09-07,2016-09-01,2016-09-07,369,3326.74,3357.36,3295.76,3340.82,447255600.0,0.003915511495617308
2016-09-14,2016-09-08,2016-09-14,370,3338.01,3344.95,3231.34,3238.73,415103864.0,-0.030558365910165808
2016-09-23,2016-09-19,2016-09-23,371,3242.74,3303.2,3242.74,3275.67,304505796.0,0.011405705322765414
2016-09-30,2016-09-26,2016-09-30,372,3267.69,3267.69,3214.44,3253.28,274070812.0,-0.006835242866344848
2016-10-14,2016-10-10,2016-10-14,373,3265.36,3308.0,3258.96,3305.85,400442680.0,0.016159076378301274
2016-10-21,2016-10-17,2016-10-21,374,3305.96,3341.56,3271.54,3327.74,479166000.0,0.006621595051196971
2016-10-28,2016-10-24,2016-10-28,375,3332.51,3382.83,3330.97,3340.13,532993992.0,0.0037232476094888334
2016-11-04,2016-10-31,2016-11-04,376,3332.41,3379.99,3317.33,3354.17,467781328.0,0.004203429207845222
2016-11-11,2016-11-07,2016-11-11,377,3353.44,3422.67,3322.08,3417.22,675623368.0,0.018797496847207995
2016-11-18,2016-11-14,2016-11-18,378,3409.22,3452.62,3408.14,3417.46,715134872.0,7.023252819560177e-05
2016-11-25,2016-11-21,2016-11-25,379,3412.65,3521.3,3412.08,3521.3,776714288.0,0.03038513984070046
2016-12-02,2016-11-28,2016-12-02,380,3538.68,3583.72,3516.79,3528.95,999380272.0,0.0021724931133386693
2016-12-09,2016-12-05,2016-12-09,381,3473.69,3507.93,3445.76,3493.7,678413776.0,-0.009988806868898692
2016-12-16,2016-12-12,2016-12-16,382,3489.27,3495.8,3327.14,3346.03,638316664.0,-0.04226751008958973
2016-12-23,2016-12-19,2016-12-23,383,3342.35,3344.86,3289.27,3307.6,467187224.0,-0.011485252672570279
2016-12-30,2016-12-26,2016-12-30,384,3293.22,3330.23,3267.05,3310.08,376112816.0,0.0007497883661868876
2017-01-09,2017-01-03,2017-01-09,385,3313.95,3373.41,3313.95,3363.9,436122136.0,0.016259425754060475
2017-01-16,2017-01-10,2017-01-16,386,3361.64,3370.51,3264.21,3319.45,498089464.0,-0.013213829186361159
2017-01-23,2017-01-17,2017-01-23,387,3305.6,3378.74,3292.2,3364.08,347094320.0,0.013444998418412624
2017-02-06,2017-01-24,2017-02-06,388,3363.14,3395.88,3355.9,3373.21,313598024.0,0.002713966374164656
2017-02-13,2017-02-07,2017-02-13,389,3371.77,3439.54,3347.43,3436.27,480629112.0,0.01869435937875208
2017-02-20,2017-02-14,2017-02-20,390,3438.51,3472.6,3417.08,3471.39,577958656.0,0.010220384312059183
2017-02-27,2017-02-21,2017-02-27,391,3475.06,3492.96,3441.39,3446.22,511401624.0,-0.007250697847260068
2017-03-06,2017-02-28,2017-03-06,392,3445.03,3472.7,3412.83,3446.48,432439232.0,7.544498029732338e-05
2017-03-13,2017-03-07,2017-03-13,393,3446.16,3458.1,3412.69,3458.1,406193120.0,0.0033715559063158818
2017-03-20,2017-03-14,2017-03-20,394,3456.66,3492.13,3429.83,3449.61,455006704.0,-0.0024551054047019516
2017-03-27,2017-03-21,2017-03-27,395,3449.77,3505.98,3433.5,3478.04,519623024.0,0.008241511359255105
2017-04-05,2017-03-28,2017-04-05,396,3480.25,3504.54,3422.37,3503.89,540399952.0,0.00743234695403161
2017-04-12,2017-04-06,2017-04-12,397,3507.99,3526.81,3466.14,3509.44,766717952.0,0.0015839538341673176
2017-04-19,2017-04-13,2017-04-19,398,3500.28,3518.44,3418.51,3445.88,614897944.0,-0.018111151636728384
2017-04-26,2017-04-20,2017-04-26,399,3444.52,3475.56,3403.98,3445.18,539276288.0,-0.0002031411424658902
2017-05-04,2017-04-27,2017-05-04,400,3435.1,3449.27,3391.28,3404.39,512879936.0,-0.011839729709333002
2017-05-11,2017-05-05,2017-05-11,401,3393.48,3395.45,3312.89,3356.65,511751800.0,-0.01402307021228466
2017-05-18,2017-05-12,2017-05-18,402,3350.94,3433.97,3349.17,3398.11,467102920.0,0.012351600554123987
2017-05-25,2017-05-19,2017-05-25,403,3395.23,3490.42,3383.89,3485.66,495198912.0,0.02576432193189726
2017-06-05,2017-05-26,2017-06-05,404,3479.62,3515.08,3462.31,3468.75,473604784.0,-0.004851305061308264
2017-06-12,2017-06-06,2017-06-12,405,3464.38,3603.69,3460.45,3574.39,450303692.0,0.030454774774774762
2017-06-19,2017-06-13,2017-06-19,406,3569.16,3584.41,3508.95,3553.67,397870304.0,-0.0057967932989964055
2017-06-26,2017-06-20,2017-06-26,407,3560.79,3671.94,3539.51,3668.09,543663512.0,0.032197699842697824
2017-07-03,2017-06-27,2017-07-03,408,3665.58,3676.53,3633.78,3650.85,451399952.0,-0.004699993729706753
2017-07-10,2017-07-04,2017-07-10,409,3646.83,3667.85,3610.46,3653.69,510010496.0,0.0007779010367447992
2017-07-17,2017-07-11,2017-07-17,410,3646.88,3716.47,3621.37,3663.56,651053776.0,0.0027013786062857204
2017-07-24,2017-07-18,2017-07-24,411,3648.49,3755.19,3622.04,3743.47,702319824.0,0.021812117175643353
2017-07-31,2017-07-25,2017-07-31,412,3742.64,3752.16,3672.5,3737.87,662840616.0,-0.001495938260490881
2017-08-07,2017-08-01,2017-08-07,413,3738.74,3784.35,3689.96,3726.79,752695464.0,-0.0029642550436478343
2017-08-14,2017-08-08,2017-08-14,414,3724.33,3746.86,3645.09,3694.68,657702912.0,-0.008615993925066956
2017-08-21,2017-08-15,2017-08-21,415,3695.78,3744.26,3679.73,3740.99,516110024.0,0.01253423841848278
2017-08-28,2017-08-22,2017-08-28,416,3745.75,3866.94,3729.09,3842.71,610719024.0,0.027190663434010887
2017-09-04,2017-08-29,2017-09-04,417,3839.18,3854.71,3800.89,3845.62,710736696.0,0.000757278066781053
2017-09-11,2017-09-05,2017-09-11,418,3845.55,3865.29,3813.98,3825.65,610167560.0,-0.005192920777403853
2017-09-18,2017-09-12,2017-09-18,419,3832.24,3862.36,3818.52,3843.14,595321024.0,0.004571772117156536
2017-09-25,2017-09-19,2017-09-25,420,3849.88,3860.8,3811.12,3817.79,529229496.0,-0.0065961687578386385
2017-10-09,2017-09-26,2017-10-09,421,3810.33,3918.84,3808.38,3882.21,489911176.0,0.01687363631839367
2017-10-16,2017-10-10,2017-10-16,422,3883.0,3947.42,3855.47,3913.45,522788752.0,0.008046962941211211
2017-10-23,2017-10-17,2017-10-23,423,3910.79,3944.41,3900.48,3930.8,444203464.0,0.004433428304948306
2017-10-30,2017-10-24,2017-10-30,424,3926.23,4033.34,3922.03,4009.72,595219520.0,0.020077337946473817
2017-11-06,2017-10-31,2017-11-06,425,3995.39,4032.46,3963.03,4020.89,617182328.0,0.0027857306744609733
2017-11-13,2017-11-07,2017-11-13,426,4022.4,4137.65,4021.36,4128.07,717264176.0,0.026655790136014712
2017-11-20,2017-11-14,2017-11-20,427,4129.27,4144.51,4055.72,4143.83,714488416.0,0.0038177647181369956
2017-11-27,2017-11-21,2017-11-27,428,4131.85,4260.64,4037.15,4049.95,819288360.0,-0.022655369549426485
2017-12-04,2017-11-28,2017-12-04,429,4034.21,4069.24,3982.32,4018.86,534629208.0,-0.007676637983184853
2017-12-11,2017-12-05,2017-12-11,430,4007.94,4069.5,3955.44,4069.5,540059136.0,0.012600588226511888
2017-12-18,2017-12-12,2017-12-18,431,4068.51,4070.15,3967.93,3985.29,409551480.0,-0.020692959823074064
2017-12-25,2017-12-19,2017-12-25,432,3985.82,4086.93,3985.82,4041.54,430370216.0,0.014114405727061241
2018-01-02,2017-12-26,2018-01-02,433,4040.62,4087.78,3980.24,4087.4,552237376.0,0.011347159746037505
2018-01-09,2018-01-03,2018-01-09,434,4091.46,4191.28,4088.73,4189.3,748317840.0,0.024930273523511293
2018-01-16,2018-01-10,2018-01-16,435,4187.2,4262.93,4175.14,4258.47,716457856.0,0.016511111641563048
2018-01-23,2018-01-17,2018-01-23,436,4261.78,4383.57,4230.54,4382.61,972345248.0,0.02915131490887557
2018-01-30,2018-01-24,2018-01-30,437,4389.45,4403.34,4251.57,4256.1,922556160.0,-0.0288663604564402
2018-02-06,2018-01-31,2018-02-06,438,4234.11,4287.86,4131.56,4148.89,857538160.0,-0.025189727684969854
2018-02-13,2018-02-07,2018-02-13,439,4205.74,4212.57,3759.15,3935.63,797495824.0,-0.0514017002137922
2018-02-27,2018-02-14,2018-02-27,440,3945.09,4128.74,3923.13,4058.98,540167128.0,0.03134186902732217
2018-03-06,2018-02-28,2018-03-06,441,4016.79,4067.55,3986.89,4066.56,542423440.0,0.0018674642397844554
2018-03-13,2018-03-07,2018-03-13,442,4063.5,4139.53,4027.94,4091.25,564483208.0,0.006071470727101014
2018-03-20,2018-03-14,2018-03-20,443,4076.06,4110.05,4033.52,4077.7,434178912.0,-0.0033119462267033883
2018-03-27,2018-03-21,2018-03-27,444,4097.02,4110.12,3829.92,3913.27,595625032.0,-0.04032420236898249
2018-04-03,2018-03-28,2018-04-03,445,3865.05,3937.02,3794.26,3862.48,522016280.0,-0.012978915331679164
2018-04-12,2018-04-04,2018-04-12,446,3873.63,3958.71,3827.41,3898.64,473642304.0,0.009361860773389186
2018-04-19,2018-04-13,2018-04-19,447,3920.74,3929.95,3708.11,3811.84,467103528.0,-0.02226417417355786
2018-04-26,2018-04-20,2018-04-26,448,3801.21,3854.43,3735.18,3755.49,469181992.0,-0.014782887004701206
2018-05-07,2018-04-27,2018-05-07,449,3771.04,3834.59,3714.64,3834.19,425634360.0,0.02095598710155011
2018-05-14,2018-05-08,2018-05-14,450,3834.61,3919.3,3833.73,3909.29,386928544.0,0.01958692709542298
2018-05-21,2018-05-15,2018-05-21,451,3920.14,3937.46,3841.9,3921.24,372249012.0,0.003056821059578496
2018-05-28,2018-05-22,2018-05-28,452,3918.82,3918.82,3799.32,3833.26,369793640.0,-0.022436780202180873
2018-06-04,2018-05-29,2018-06-04,453,3824.19,3841.78,3722.07,3807.58,416579008.0,-0.0066992585945123695
2018-06-11,2018-06-05,2018-06-11,454,3811.29,3859.85,3756.52,3779.98,384107912.0,-0.007248698648485319
2018-06-19,2018-06-12,2018-06-19,455,3783.19,3830.47,3583.02,3621.12,454250968.0,-0.04202667738982746
2018-06-26,2018-06-20,2018-06-26,456,3602.55,3673.56,3478.21,3531.11,420606864.0,-0.024856950335807593
2018-07-03,2018-06-27,2018-07-03,457,3525.13,3537.66,3319.29,3409.28,414297040.0,-0.03450189883634325
2018-07-10,2018-07-04,2018-07-10,458,3398.78,3474.14,3295.73,3467.52,388993928.0,0.01708278580814704
2018-07-17,2018-07-11,2018-07-17,459,3398.93,3506.24,3375.14,3449.38,371615492.0,-0.005231404577334731
2018-07-24,2018-07-18,2018-07-24,460,3456.61,3596.51,3398.95,3581.71,512941824.0,0.038363416034185915
2018-07-31,2018-07-25,2018-07-31,461,3589.51,3593.92,3489.55,3517.66,407384056.0,-0.017882519801994068
2018-08-07,2018-08-01,2018-08-07,462,3530.03,3543.61,3257.69,3368.87,432213256.0,-0.042298004923727706
2018-08-14,2018-08-08,2018-08-14,463,3362.15,3424.04,3299.62,3372.91,377052712.0,0.001199215167103418
2018-08-21,2018-08-15,2018-08-21,464,3371.96,3372.14,3209.01,3326.65,358226648.0,-0.013715159906430907
2018-08-28,2018-08-22,2018-08-28,465,3328.97,3416.59,3285.81,3400.17,345380728.0,0.022100311123803174
2018-09-04,2018-08-29,2018-09-04,466,3393.05,3402.56,3291.78,3363.9,345129988.0,-0.010667113703138331
2018-09-11,2018-09-05,2018-09-11,467,3349.7,3354.2,3209.11,3224.21,312857940.0,-0.0415262047028746
2018-09-18,2018-09-12,2018-09-18,468,3216.99,3270.11,3191.4,3269.43,304733448.0,0.014025141042301792
2018-09-26,2018-09-19,2018-09-26,469,3262.0,3448.26,3258.31,3417.24,424375768.0,0.04520971545498753
2018-10-10,2018-09-27,2018-10-10,470,3415.95,3444.99,3256.58,3281.6,383248092.0,-0.039692851541009655
2018-10-17,2018-10-11,2018-10-17,471,3179.54,3209.52,3062.55,3118.25,434882376.0,-0.049777547537786404
2018-10-24,2018-10-18,2018-10-24,472,3097.79,3297.38,3009.5,3188.2,550396688.0,0.022432454100857813
2018-10-31,2018-10-25,2018-10-31,473,3107.84,3218.1,3050.77,3153.82,527368520.0,-0.010783514208644318
2018-11-07,2018-11-01,2018-11-07,474,3185.2,3290.25,3173.1,3221.91,571310832.0,0.021589691231585828
2018-11-14,2018-11-08,2018-11-14,475,3251.73,3254.77,3152.44,3204.94,489061816.0,-0.005267062084291507
2018-11-21,2018-11-15,2018-11-21,476,3201.28,3294.6,3185.24,3226.49,534873112.0,0.0067239948329764765
2018-11-28,2018-11-22,2018-11-28,477,3232.97,3235.45,3126.29,3178.93,339405472.0,-0.014740476493031118
2018-12-05,2018-11-29,2018-12-05,478,3198.83,3273.64,3132.42,3252.0,428474760.0,0.022985721610730758
2018-12-12,2018-12-06,2018-12-12,479,3218.11,3223.52,3134.38,3170.61,299661752.0,-0.02502767527675276
2018-12-19,2018-12-13,2018-12-19,480,3178.89,3234.08,3086.76,3091.13,360583628.0,-0.025067731445999386
2018-12-26,2018-12-20,2018-12-26,481,3083.54,3097.72,2964.88,3002.03,338143640.0,-0.028824410490661978
2019-01-04,2018-12-27,2019-01-04,482,3042.95,3047.24,2935.83,3035.87,394444664.0,0.011272372361368799
2019-01-11,2019-01-07,2019-01-11,483,3055.15,3117.96,3035.91,3094.78,451757480.0,0.019404651714335586
2019-01-18,2019-01-14,2019-01-18,484,3092.5,3171.69,3064.38,3168.17,419247712.0,0.02371412507512649
2019-01-25,2019-01-21,2019-01-25,485,3170.88,3203.17,3125.3,3184.47,383678400.0,0.005144925935161249
2019-02-01,2019-01-28,2019-02-01,486,3203.12,3247.5,3148.23,3247.4,392294764.0,0.019761530176136244
2019-02-15,2019-02-11,2019-02-15,487,3239.81,3415.4,3239.81,3338.7,679675136.0,0.028114799531933077
2019-02-22,2019-02-18,2019-02-22,488,3366.42,3520.12,3366.42,3520.12,876741440.0,0.05433851499086484
2019-03-01,2019-02-25,2019-03-01,489,3575.85,3762.11,3574.69,3749.71,1376353040.0,0.06522220833380676
2019-03-08,2019-03-04,2019-03-08,490,3783.04,3886.58,3656.19,3657.58,1520257296.0,-0.024569900072272333
2019-03-15,2019-03-11,2019-03-15,491,3663.98,3804.72,3650.81,3745.01,1105513248.0,0.023903783375893495
2019-03-22,2019-03-18,2019-03-22,492,3753.64,3868.34,3733.68,3833.8,941954560.0,0.02370888195225107
2019-03-29,2019-03-25,2019-03-29,493,3776.44,3876.38,3687.55,3872.34,859302592.0,0.010052689237831869
2019-04-08,2019-04-01,2019-04-08,494,3901.17,4122.6,3901.17,4057.23,1257216944.0,0.04774632392816747
2019-04-15,2019-04-09,2019-04-15,495,4063.81,4115.38,3961.46,3975.52,865201744.0,-0.02013935616171625
2019-04-22,2019-04-16,2019-04-22,496,3958.1,4126.09,3943.49,4025.61,869119872.0,0.012599609610818296
2019-04-29,2019-04-23,2019-04-29,497,4021.63,4061.09,3875.45,3900.33,756711392.0,-0.031120749401954084
2019-05-09,2019-04-30,2019-05-09,498,3887.18,3923.11,3584.82,3599.7,660458656.0,-0.07707809339209759
2019-05-16,2019-05-10,2019-05-16,499,3643.06,3745.14,3589.29,3743.96,580129192.0,0.04007556185237671
2019-05-23,2019-05-17,2019-05-23,500,3744.88,3745.36,3578.11,3583.96,546683560.0,-0.042735499310890046
2019-05-30,2019-05-24,2019-05-30,501,3584.9,3693.23,3556.26,3641.18,495209160.0,0.01596557997299075
2019-06-06,2019-05-31,2019-06-06,502,3641.0,3672.81,3557.02,3564.68,451218960.0,-0.02100967268852405
2019-06-14,2019-06-10,2019-06-14,503,3578.01,3723.14,3568.28,3654.88,553185448.0,0.02530381408709914
2019-06-21,2019-06-17,2019-06-21,504,3654.44,3856.09,3638.78,3833.94,591771888.0,0.04899203257015272
2019-06-28,2019-06-24,2019-06-28,505,3836.31,3854.08,3755.01,3825.59,496063312.0,-0.0021779161906549938
2019-07-05,2019-07-01,2019-07-05,506,3899.33,3942.43,3854.69,3893.2,575575216.0,0.01767309094806291
2019-07-12,2019-07-08,2019-07-12,507,3875.75,3875.75,3774.23,3808.73,407993712.0,-0.02169680468509194
2019-07-19,2019-07-15,2019-07-19,508,3792.64,3844.87,3745.86,3807.96,452702664.0,-0.00020216712657494806
2019-07-26,2019-07-22,2019-07-26,509,3813.5,3863.59,3765.44,3858.57,431355120.0,0.01329058078341161
2019-08-02,2019-07-29,2019-08-02,510,3857.94,3890.73,3720.06,3747.44,453539544.0,-0.028800825176166334
2019-08-09,2019-08-05,2019-08-09,511,3724.41,3739.5,3575.86,3633.53,489151864.0,-0.03039675084857929
2019-08-16,2019-08-12,2019-08-16,512,3647.87,3738.1,3612.11,3710.54,426703952.0,0.02119426563149318
2019-08-23,2019-08-19,2019-08-23,513,3736.03,3829.36,3720.69,3820.86,503991352.0,0.029731521557509133
2019-08-30,2019-08-26,2019-08-30,514,3756.36,3848.24,3753.16,3799.59,488120104.0,-0.005566809566432629
2019-09-06,2019-09-02,2019-09-06,515,3803.69,3970.0,3799.82,3948.51,638171200.0,0.03919370247842524
2019-09-16,2019-09-09,2019-09-16,516,3980.96,3985.24,3922.95,3957.72,629795096.0,0.0023325254336445944
2019-09-23,2019-09-17,2019-09-23,517,3947.16,3947.16,3868.21,3890.66,479226888.0,-0.01694409912778061
2019-09-30,2019-09-24,2019-09-30,518,3895.87,3927.01,3813.55,3814.53,419937624.0,-0.019567374173019347
2019-10-14,2019-10-08,2019-10-14,519,3818.59,3983.81,3805.07,3953.24,447541248.0,0.036363588699000804
2019-10-21,2019-10-15,2019-10-21,520,3953.16,3964.05,3856.04,3880.84,389871456.0,-0.0183140917323511
2019-10-28,2019-10-22,2019-10-28,521,3896.32,3927.8,3849.03,3926.59,385311400.0,0.011788684923882409
2019-11-04,2019-10-29,2019-11-04,522,3929.71,3985.36,3876.42,3978.12,451728000.0,0.01312334621134359
2019-11-11,2019-11-05,2019-11-11,523,3982.12,4030.64,3897.55,3902.98,488742296.0,-0.018888319105507145
2019-11-18,2019-11-12,2019-11-18,524,3905.96,3916.95,3868.32,3907.93,400677512.0,0.001268261687223493
2019-11-25,2019-11-19,2019-11-25,525,3904.1,3947.04,3833.5,3878.21,425215824.0,-0.007605049220431259
2019-12-02,2019-11-26,2019-12-02,526,3893.43,3899.11,3804.83,3836.06,404737464.0,-0.010868416099179767
2019-12-09,2019-12-03,2019-12-09,527,3829.21,3911.97,3811.63,3895.45,416348512.0,0.015482031042267197
2019-12-16,2019-12-10,2019-12-16,528,3886.44,3987.59,3882.09,3987.55,567794752.0,0.02364296807814248
2019-12-23,2019-12-17,2019-12-23,529,3987.74,4067.14,3964.38,3967.1,714499176.0,-0.005128462339030304
2019-12-30,2019-12-24,2019-12-30,530,3971.56,4083.69,3963.67,4081.63,606686480.0,0.028869955383025392
2020-01-07,2019-12-31,2020-01-07,531,4077.75,4172.66,4069.01,4160.23,763006240.0,0.019257012517057914
2020-01-14,2020-01-08,2020-01-14,532,4139.63,4223.51,4101.98,4189.89,666516664.0,0.007129413518002892
2020-01-21,2020-01-15,2020-01-21,533,4186.88,4193.87,4113.33,4114.31,556563104.0,-0.018038659726150263
2020-02-05,2020-01-22,2020-02-05,534,4093.8,4141.18,3639.91,3828.53,833534856.0,-0.069460006659683
2020-02-12,2020-02-06,2020-02-12,535,3841.75,3984.43,3806.96,3984.43,746752976.0,0.04072058988698002
2020-02-19,2020-02-13,2020-02-19,536,3985.88,4085.17,3950.14,4051.31,803303296.0,0.016785336923976546
2020-02-26,2020-02-20,2020-02-26,537,4062.9,4184.44,4020.91,4073.02,1147577408.0,0.005358760499690307
2020-03-04,2020-02-27,2020-03-04,538,4084.08,4147.65,3928.07,4115.05,1032674128.0,0.010319124384363443
2020-03-11,2020-03-05,2020-03-11,539,4150.21,4215.85,3954.75,4028.43,971473376.0,-0.021049561973730646
2020-03-18,2020-03-12,2020-03-18,540,3976.11,3987.43,3618.31,3636.26,852609120.0,-0.09735058074733816
2020-03-25,2020-03-19,2020-03-25,541,3623.79,3732.65,3503.19,3722.52,754118176.0,0.02372217608201832
2020-04-01,2020-03-26,2020-04-01,542,3692.61,3758.78,3637.59,3675.08,594053976.0,-0.012744055102457463
2020-04-09,2020-04-02,2020-04-09,543,3656.32,3803.63,3652.32,3792.81,569645864.0,0.03203467679615146
2020-04-16,2020-04-10,2020-04-16,544,3794.84,3829.8,3740.19,3802.38,496545840.0,0.002523195203556261
2020-04-23,2020-04-17,2020-04-23,545,3831.92,3863.45,3780.0,3829.75,516347216.0,0.007198123280682145
2020-04-30,2020-04-24,2020-04-30,546,3826.31,3921.7,3768.2,3912.58,541172064.0,0.021628043605979475
2020-05-12,2020-05-06,2020-05-12,547,3867.26,3998.1,3865.99,3960.24,583238024.0,0.012181220575681495
2020-05-19,2020-05-13,2020-05-19,548,3946.64,3972.53,3898.4,3956.25,476156104.0,-0.0010075146960789594
2020-05-26,2020-05-20,2020-05-26,549,3955.71,3955.71,3800.18,3872.77,455511952.0,-0.02110078988941544
2020-06-02,2020-05-27,2020-06-02,550,3873.7,3991.78,3818.43,3983.57,551349432.0,0.028610012988119715
2020-06-09,2020-06-03,2020-06-09,551,4001.17,4052.16,3967.93,4047.03,596549456.0,0.01593043425871765
2020-06-16,2020-06-10,2020-06-16,552,4046.23,4046.23,3927.25,4014.57,616090712.0,-0.00802069665903149
2020-06-23,2020-06-17,2020-06-23,553,4018.61,4126.94,3992.13,4121.79,681760544.0,0.02670771714031628
2020-07-02,2020-06-24,2020-07-02,554,4128.1,4340.1,4092.54,4335.84,801441664.0,0.05193132110078391
2020-07-09,2020-07-03,2020-07-09,555,4353.19,4854.12,4348.45,4840.77,1801436832.0,0.11645494298682624
2020-07-16,2020-07-10,2020-07-16,556,4796.09,4878.08,4513.65,4516.25,1492883200.0,-0.06703892149389468
2020-07-23,2020-07-17,2020-07-23,557,4524.77,4790.45,4485.82,4712.44,1112373936.0,0.043440907832825726
2020-07-30,2020-07-24,2020-07-30,558,4679.03,4704.63,4479.39,4656.15,931757120.0,-0.011944979670828748
2020-08-06,2020-07-31,2020-08-06,559,4652.18,4807.08,4621.96,4762.76,1064145200.0,0.02289659912159192
2020-08-13,2020-08-07,2020-08-13,560,4742.29,4791.53,4566.27,4635.71,978290880.0,-0.026675709042655926
2020-08-20,2020-08-14,2020-08-20,561,4627.61,4838.09,4617.63,4679.15,955245920.0,0.009370732854298458
2020-08-27,2020-08-21,2020-08-27,562,4717.79,4802.41,4679.36,4731.35,705850752.0,0.011155872327239136
2020-09-03,2020-08-28,2020-09-03,563,4727.29,4901.21,4719.35,4817.1,804022912.0,0.018123791306920767
2020-09-10,2020-09-04,2020-09-10,564,4737.24,4789.3,4558.03,4581.98,720769808.0,-0.048809449668888116
2020-09-17,2020-09-11,2020-09-17,565,4572.26,4691.5,4563.11,4632.71,539190800.0,0.011071632787572394
2020-09-24,2020-09-18,2020-09-24,566,4636.64,4752.98,4562.21,4563.07,613055456.0,-0.015032238150024524
2020-10-09,2020-09-25,2020-10-09,567,4582.48,4695.4,4554.72,4681.14,464476112.0,0.025875123546209133
2020-10-16,2020-10-12,2020-10-16,568,4705.19,4845.92,4704.16,4791.68,610888880.0,0.023613906014346986
2020-10-23,2020-10-19,2020-10-23,569,4823.49,4849.61,4717.1,4718.49,539276296.0,-0.015274392279951976
