signal_date,industry,mom_mid,pb,mom_short,flow,fwd_date,fwd_return,mom_mid_z,pb_z,mom_short_z,flow_z,industry_name,score
2024-06-28,801210.SI,-0.17199094518678137,2.27,-0.11924142386619263,0.0031250285950538683,2024-07-31,0.015294575813643574,-1.2544879742413462,0.6695440894214406,-0.990830598903887,-0.6723326352493844,社会服务,-0.9354366049462797
2024-06-28,801230.SI,-0.2408631657727328,0.95,-0.15327857841914372,0.0003527494850959749,2024-07-31,0.07471075503983138,-2.1286239763194486,-1.004111630745043,-1.7097277618250366,-0.8984295150691882,综合,-1.107702828400005
2024-06-28,801710.SI,-0.07583058002936849,1.02,-0.10325911512541996,0.0026926951526065604,2024-07-31,-0.017254648824449492,-0.03400696692186778,-0.9153571607362143,-0.653268997131415,-0.7075921594538487,建筑材料,-0.16827216059325978
2024-06-28,801720.SI,-0.05961059333763952,0.69,-0.04992569275737446,0.007761494360810223,2024-07-31,-0.01372606740665061,0.17185940706520986,-1.3337710907778353,0.47318374349402104,-0.2941995536042356,建筑装饰,0.4156719380902527
2024-06-28,801730.SI,-0.10871603627691973,1.94,-0.11329638455943003,0.027054283353427168,2024-07-31,0.005030239790209112,-0.4513938466562562,0.2511301593798196,-0.8652656993927498,1.2792493024594664,电力设备,-0.2017493737469016
2024-06-28,801740.SI,-0.02077439747135512,2.59,-0.0243516462752138,0.012441573034815077,2024-07-31,0.044584856481145296,0.664773918919946,1.0752788094618,1.013331993308425,0.08749043630438277,国防军工,0.3038509909434168
2024-06-28,801750.SI,-0.1654888708161928,2.57,-0.05247020572097982,0.0257888205495939,2024-07-31,-0.0030056454410697375,-1.1719627231725553,1.0499203894592775,0.4194412031854222,1.1760428141780364,计算机,-0.17776843866669023
2024-06-28,801760.SI,-0.21180097573378676,1.84,-0.07636871508379883,0.009249180975065,2024-07-31,-0.013588983648863961,-1.7597625341277572,0.12433805936720736,-0.08531810483039798,-0.17286930932093114,传媒,-0.5769463377947811
2024-06-28,801770.SI,-0.005422214472247444,2.27,0.0330589204317584,0.014811680033169123,2024-07-31,-0.022692074888856495,0.859626005230472,0.6695440894214406,2.225897910448503,0.2807876390434928,通信,0.8662866056517087
2024-06-28,801780.SI,0.058552619303799514,0.49,-0.018148516707768958,0.008879057333791619,2024-07-31,-0.014494584360302376,1.671603678591739,-1.5873552908030601,1.1443480052471127,-0.20305523112760196,银行,1.1175192756134913
2024-06-28,801790.SI,-0.04871835810496994,0.94,-0.061905545734958434,0.01042284743136424,2024-07-31,0.05653079440642683,0.3101052031056846,-1.0167908407463044,0.22015782429153288,-0.07714939325430731,非银金融,0.3508849944382152
2024-06-28,801880.SI,-0.035587156460618274,1.97,-0.02453935032038035,0.019846815432675805,2024-07-31,0.0024487807619886226,0.47676827872918703,0.2891677893836033,1.0093675048747892,0.6914347485677544,汽车,0.5309558862266599
2024-06-28,801890.SI,-0.07908909062932767,1.94,-0.06375703942075639,0.022387917500180744,2024-07-31,-0.023328161674026293,-0.0753644460962572,0.2511301593798196,0.18105251201239086,0.8986776797368478,机械设备,0.1617042277243159
2024-06-28,801950.SI,0.03189420716658997,1.45,-0.05419462577804757,0.0038314983887602107,2024-07-31,-0.10859997239174202,1.333251326814598,-0.37015113068198113,0.38301980712595507,-0.614715559295452,煤炭,0.4488311726568373
2024-06-28,801960.SI,0.011515596992791366,1.28,-0.02660175138882581,0.003963514427302246,2024-07-31,-0.05575386707462171,1.0746031131563603,-0.5856977007034221,0.9658076275470752,-0.6039488171253323,石油石化,0.609108124659717
2024-06-28,801970.SI,-0.07496213027186494,1.22,-0.09543145229401906,0.0027626467434194147,2024-07-31,0.019011297609043964,-0.02298447929810292,-0.6617729607109896,-0.48794129345856063,-0.7018871651895958,环保,-0.16362370051262198
2024-06-28,801980.SI,-0.11266933831890324,2.97,-0.08849302004086035,0.0009982327054353474,2024-07-31,-0.025434954764704476,-0.501569717458534,1.5570887895097276,-0.3413949875928159,-0.8457862795556516,美容护理,-0.7356749598262895
2024-07-31,801010.SI,-0.09082520577758002,2.38,-0.01867723734018989,0.00380812840945123,2024-08-30,-0.08359110593544161,0.27115147486670516,0.8391851313232355,-0.2063758365775375,-0.5912236421422853,农林牧渔,-0.2794355857507185
2024-07-31,801030.SI,-0.1777914031418597,1.57,-0.03279627970701393,0.012558250805675769,2024-08-30,-0.04034405497252036,-1.1025686787598734,-0.203463985328246,-0.5868191509402964,0.17237302107466748,基础化工,-0.4183465501418383
2024-07-31,801040.SI,-0.1208610502062506,0.82,-0.014225069666901069,0.0016479443062973676,2024-08-30,-0.06956788231688626,-0.20329544903438232,-1.168879834079618,-0.08641037562639675,-0.7797363621259871,钢铁,0.00333611757565197
2024-07-31,801050.SI,-0.1233253381050885,1.96,-0.0439993357198214,0.01615029051852329,2024-08-30,-0.03963558806782541,-0.24222140019206936,0.29855225602246727,-0.8886900321070648,0.48583944070516655,有色金属,-0.31674780725023366
2024-07-31,801080.SI,0.01888290701360873,2.77,0.026498744764878568,0.057741225350770135,2024-08-30,-0.05279259263567471,2.0041034737486916,1.341201372673949,1.010909296161318,4.1153542771696845,电子,1.4133790866323142
2024-07-31,801110.SI,-0.13135954794942428,2.21,0.006344751724040698,0.00557711789522203,2024-08-30,-0.019270196149324126,-0.36912997290335975,0.6203575389395912,0.46785179191324033,-0.43684929085512036,家用电器,-0.16738653977926837
2024-07-31,801120.SI,-0.19908142252824912,3.85,-0.03646130610678766,0.00960823871015344,2024-08-30,-0.02447392171396845,-1.4388663390988357,2.7314001948759246,-0.6855747715079661,-0.08506559413401242,食品饮料,-1.1988198832889094
2024-07-31,801130.SI,-0.19334366131174008,1.36,-0.055636840260314235,0.001968228035580377,2024-08-30,-0.027064756909421006,-1.348232524367356,-0.47378042297863004,-1.2022673047909387,-0.7517861717299403,纺织服饰,-0.8090041784232092
2024-07-31,801140.SI,-0.19946151363796194,1.38,-0.04476539690567605,0.0028441118301948845,2024-08-30,-0.03383130674399992,-1.4448702674463025,-0.4480360003452604,-0.909331860991722,-0.6753504474454411,轻工制造,-0.7328083382260422
2024-07-31,801150.SI,-0.15142274612018825,2.28,0.012514521309309634,0.021477935736935128,2024-08-30,-0.032806603915075505,-0.6860487356950142,0.7104630181563857,0.6340987319599435,0.95076689284439,医药生物,0.05164377543418662
2024-07-31,801160.SI,0.02594154737559662,1.57,-0.028208346280654717,0.008855177821369733,2024-08-30,-0.04675489703457936,2.115601927358755,-0.203463985328246,-0.4631954267916159,-0.15078293565629147,公用事业,0.4538530305210361
2024-07-31,801170.SI,-0.029963861738381392,1.24,-0.0023109921378122733,0.008409826389702781,2024-08-30,-0.04824271437050909,1.2325187349901001,-0.6282469587788497,0.23461926823896032,-0.1896474054066242,交通运输,0.5102312442921904
2024-07-31,801180.SI,-0.08019034823676607,0.59,-0.025496289374463577,0.005085059694821334,2024-08-30,-0.04491199901880438,0.4391399413920256,-1.4649406943633723,-0.39011795515259157,-0.4797897187623494,房地产,0.20543318963248092
