date,code,close,volume,amount,name,display_code
2016-04-01,sh.600519,245.09,2514607,620149504.0,贵州茅台,600519.SH
2016-04-05,sh.600519,245.52,2504785,615354320.0,贵州茅台,600519.SH
2016-04-06,sh.600519,257.21,4842492,1225137024.0,贵州茅台,600519.SH
2016-04-07,sh.600519,254.11,2553639,650128768.0,贵州茅台,600519.SH
2016-04-08,sh.600519,249.86,2315602,583704016.0,贵州茅台,600519.SH
2016-04-11,sh.600519,243.72,11928468,2930751136.0,贵州茅台,600519.SH
2016-04-12,sh.600519,244.92,2333909,568663728.0,贵州茅台,600519.SH
2016-04-13,sh.600519,242.24,5427425,1328412384.0,贵州茅台,600519.SH
2016-04-14,sh.600519,242.76,2866437,696651872.0,贵州茅台,600519.SH
2016-04-15,sh.600519,244.9,1902926,463404864.0,贵州茅台,600519.SH
2016-04-18,sh.600519,243.68,1859304,453989136.0,贵州茅台,600519.SH
2016-04-19,sh.600519,243.18,1423668,345816832.0,贵州茅台,600519.SH
2016-04-20,sh.600519,238.44,3370850,808354336.0,贵州茅台,600519.SH
2016-04-21,sh.600519,240.37,2967222,713190672.0,贵州茅台,600519.SH
2016-04-22,sh.600519,247.4,3545938,869560464.0,贵州茅台,600519.SH
2016-04-25,sh.600519,244.52,2499028,614481808.0,贵州茅台,600519.SH
2016-04-26,sh.600519,243.86,1515668,370224912.0,贵州茅台,600519.SH
2016-04-27,sh.600519,244.88,1391510,340092448.0,贵州茅台,600519.SH
2016-04-28,sh.600519,246.44,1715655,421012816.0,贵州茅台,600519.SH
2016-04-29,sh.600519,251.2,4607949,1155915392.0,贵州茅台,600519.SH
2016-05-03,sh.600519,260.0,5647486,1463972624.0,贵州茅台,600519.SH
2016-05-04,sh.600519,256.21,2863626,743425168.0,贵州茅台,600519.SH
2016-05-05,sh.600519,257.77,1351789,347050352.0,贵州茅台,600519.SH
2016-05-06,sh.600519,252.22,2717369,689911424.0,贵州茅台,600519.SH
2016-05-09,sh.600519,250.82,2779918,696784544.0,贵州茅台,600519.SH
2016-05-10,sh.600519,252.08,3350589,843441776.0,贵州茅台,600519.SH
2016-05-11,sh.600519,256.87,4927713,1268594576.0,贵州茅台,600519.SH
2016-05-12,sh.600519,255.96,1889411,480711456.0,贵州茅台,600519.SH
2016-05-13,sh.600519,250.96,2814561,714915408.0,贵州茅台,600519.SH
2016-05-16,sh.600519,251.63,2220273,553627504.0,贵州茅台,600519.SH
2016-05-17,sh.600519,250.03,1178569,295827984.0,贵州茅台,600519.SH
2016-05-18,sh.600519,244.44,2838034,700172112.0,贵州茅台,600519.SH
2016-05-19,sh.600519,245.77,2088943,514050848.0,贵州茅台,600519.SH
2016-05-20,sh.600519,251.26,2550157,638079264.0,贵州茅台,600519.SH
2016-05-23,sh.600519,254.2,1870618,474832784.0,贵州茅台,600519.SH
2016-05-24,sh.600519,251.94,1167440,294383664.0,贵州茅台,600519.SH
2016-05-25,sh.600519,251.86,1778534,450815936.0,贵州茅台,600519.SH
2016-05-26,sh.600519,252.71,1812026,454859056.0,贵州茅台,600519.SH
2016-05-27,sh.600519,252.44,1323044,334258000.0,贵州茅台,600519.SH
2016-05-30,sh.600519,256.13,2980692,756013040.0,贵州茅台,600519.SH
2016-05-31,sh.600519,264.47,5394965,1418668240.0,贵州茅台,600519.SH
2016-06-01,sh.600519,263.79,2187669,578184016.0,贵州茅台,600519.SH
2016-06-02,sh.600519,267.74,2476076,660335568.0,贵州茅台,600519.SH
2016-06-03,sh.600519,283.89,6479813,1806172752.0,贵州茅台,600519.SH
2016-06-06,sh.600519,276.05,3726166,1034692864.0,贵州茅台,600519.SH
2016-06-07,sh.600519,277.85,1875353,518246016.0,贵州茅台,600519.SH
2016-06-08,sh.600519,274.28,2388209,656530784.0,贵州茅台,600519.SH
2016-06-13,sh.600519,267.06,3777506,1030012784.0,贵州茅台,600519.SH
2016-06-14,sh.600519,272.75,2558729,696446752.0,贵州茅台,600519.SH
2016-06-15,sh.600519,276.49,2732201,752172240.0,贵州茅台,600519.SH
2016-06-16,sh.600519,274.02,1964357,540824576.0,贵州茅台,600519.SH
2016-06-17,sh.600519,278.26,2470518,689165056.0,贵州茅台,600519.SH
2016-06-20,sh.600519,276.11,1901926,523759584.0,贵州茅台,600519.SH
2016-06-21,sh.600519,273.81,1674933,460067360.0,贵州茅台,600519.SH
2016-06-22,sh.600519,278.44,2088448,577353680.0,贵州茅台,600519.SH
2016-06-23,sh.600519,276.44,1398451,386801280.0,贵州茅台,600519.SH
2016-06-24,sh.600519,273.77,2012951,550877440.0,贵州茅台,600519.SH
2016-06-27,sh.600519,287.68,6364269,1823624048.0,贵州茅台,600519.SH
2016-06-28,sh.600519,288.21,2428223,699351504.0,贵州茅台,600519.SH
2016-06-29,sh.600519,288.18,2814760,805690464.0,贵州茅台,600519.SH
2016-06-30,sh.600519,291.92,3802240,1116195904.0,贵州茅台,600519.SH
2016-07-01,sh.600519,286.17,2601495,746622848.0,贵州茅台,600519.SH
2016-07-04,sh.600519,293.9,2948864,859625104.0,贵州茅台,600519.SH
2016-07-05,sh.600519,300.58,4170773,1252985744.0,贵州茅台,600519.SH
2016-07-06,sh.600519,317.19,4734770,1463885920.0,贵州茅台,600519.SH
2016-07-07,sh.600519,316.91,5072520,1619384208.0,贵州茅台,600519.SH
2016-07-08,sh.600519,309.91,4554563,1412963904.0,贵州茅台,600519.SH
2016-07-11,sh.600519,315.14,5748167,1825388224.0,贵州茅台,600519.SH
2016-07-12,sh.600519,324.73,5311945,1712151168.0,贵州茅台,600519.SH
2016-07-13,sh.600519,317.19,5344828,1697002624.0,贵州茅台,600519.SH
2016-07-14,sh.600519,317.09,2923085,928017840.0,贵州茅台,600519.SH
2016-07-15,sh.600519,317.52,2681101,848676192.0,贵州茅台,600519.SH
2016-07-18,sh.600519,316.21,2335289,741065232.0,贵州茅台,600519.SH
2016-07-19,sh.600519,308.11,4143166,1282256496.0,贵州茅台,600519.SH
2016-07-20,sh.600519,308.56,1773384,548187888.0,贵州茅台,600519.SH
2016-07-21,sh.600519,314.38,3300949,1041004816.0,贵州茅台,600519.SH
2016-07-22,sh.600519,307.92,2887145,893047920.0,贵州茅台,600519.SH
2016-07-25,sh.600519,311.26,2362353,736751808.0,贵州茅台,600519.SH
2016-07-26,sh.600519,319.04,3555567,1121135552.0,贵州茅台,600519.SH
2016-07-27,sh.600519,314.01,3922806,1235833184.0,贵州茅台,600519.SH
2016-07-28,sh.600519,316.05,3964399,1254912048.0,贵州茅台,600519.SH
2016-07-29,sh.600519,313.15,2900737,913987184.0,贵州茅台,600519.SH
2016-08-01,sh.600519,306.96,3170185,980681840.0,贵州茅台,600519.SH
2016-08-02,sh.600519,306.21,2654142,812078464.0,贵州茅台,600519.SH
2016-08-03,sh.600519,306.82,2403907,735080448.0,贵州茅台,600519.SH
2016-08-04,sh.600519,306.3,2179364,666165440.0,贵州茅台,600519.SH
2016-08-05,sh.600519,305.93,2030848,622324416.0,贵州茅台,600519.SH
2016-08-08,sh.600519,308.1,2200740,672724160.0,贵州茅台,600519.SH
2016-08-09,sh.600519,315.75,3928967,1230571984.0,贵州茅台,600519.SH
2016-08-10,sh.600519,313.81,2094471,659451040.0,贵州茅台,600519.SH
2016-08-11,sh.600519,316.77,3193972,1016399248.0,贵州茅台,600519.SH
2016-08-12,sh.600519,316.97,2335283,737487488.0,贵州茅台,600519.SH
2016-08-15,sh.600519,318.78,3411013,1084418384.0,贵州茅台,600519.SH
2016-08-16,sh.600519,309.52,8837869,2755749504.0,贵州茅台,600519.SH
2016-08-17,sh.600519,308.16,4375406,1347397792.0,贵州茅台,600519.SH
2016-08-18,sh.600519,306.43,3100599,951674784.0,贵州茅台,600519.SH
2016-08-19,sh.600519,306.48,1914091,585467696.0,贵州茅台,600519.SH
2016-08-22,sh.600519,307.32,2081270,640455200.0,贵州茅台,600519.SH
2016-08-23,sh.600519,306.88,1991426,612752800.0,贵州茅台,600519.SH
2016-08-24,sh.600519,305.28,2277942,695005296.0,贵州茅台,600519.SH
2016-08-25,sh.600519,303.01,2536258,766099104.0,贵州茅台,600519.SH
2016-08-26,sh.600519,301.45,2143645,648346752.0,贵州茅台,600519.SH
2016-08-29,sh.600519,307.53,3805557,1169052448.0,贵州茅台,600519.SH
2016-08-30,sh.600519,305.86,2117052,649198656.0,贵州茅台,600519.SH
2016-08-31,sh.600519,310.19,4040144,1250762224.0,贵州茅台,600519.SH
2016-09-01,sh.600519,308.71,1718597,532785264.0,贵州茅台,600519.SH
2016-09-02,sh.600519,305.78,1857224,570909568.0,贵州茅台,600519.SH
2016-09-05,sh.600519,308.5,1913870,589626256.0,贵州茅台,600519.SH
2016-09-06,sh.600519,309.94,2062583,638681584.0,贵州茅台,600519.SH
2016-09-07,sh.600519,306.6,2964515,908976240.0,贵州茅台,600519.SH
2016-09-08,sh.600519,305.82,1670578,509979664.0,贵州茅台,600519.SH
2016-09-09,sh.600519,304.63,1622251,494663728.0,贵州茅台,600519.SH
2016-09-12,sh.600519,298.06,3823881,1148690128.0,贵州茅台,600519.SH
2016-09-13,sh.600519,300.43,1625588,488095088.0,贵州茅台,600519.SH
2016-09-14,sh.600519,299.57,1852765,556106064.0,贵州茅台,600519.SH
2016-09-19,sh.600519,300.13,1285210,385804384.0,贵州茅台,600519.SH
2016-09-20,sh.600519,294.96,3489260,1031649952.0,贵州茅台,600519.SH
2016-09-21,sh.600519,294.05,3903723,1139374176.0,贵州茅台,600519.SH
2016-09-22,sh.600519,296.98,2960617,879666032.0,贵州茅台,600519.SH
2016-09-23,sh.600519,297.68,1267190,376554080.0,贵州茅台,600519.SH
2016-09-26,sh.600519,288.73,3717608,1080278320.0,贵州茅台,600519.SH
2016-09-27,sh.600519,291.17,1791582,520513712.0,贵州茅台,600519.SH
2016-09-28,sh.600519,288.41,2236001,648736320.0,贵州茅台,600519.SH
2016-09-29,sh.600519,290.98,2370569,688873472.0,贵州茅台,600519.SH
2016-09-30,sh.600519,297.91,2960350,880477808.0,贵州茅台,600519.SH
2016-10-10,sh.600519,302.96,2110362,637178864.0,贵州茅台,600519.SH
2016-10-11,sh.600519,308.92,4173675,1279755344.0,贵州茅台,600519.SH
2016-10-12,sh.600519,305.82,1928602,590793824.0,贵州茅台,600519.SH
2016-10-13,sh.600519,303.89,1614398,491591616.0,贵州茅台,600519.SH
2016-10-14,sh.600519,305.6,1269092,386317904.0,贵州茅台,600519.SH
2016-10-17,sh.600519,302.45,1895703,574503344.0,贵州茅台,600519.SH
2016-10-18,sh.600519,307.16,3038931,932443504.0,贵州茅台,600519.SH
2016-10-19,sh.600519,306.45,1412328,433658688.0,贵州茅台,600519.SH
2016-10-20,sh.600519,305.48,1407992,429896208.0,贵州茅台,600519.SH
2016-10-21,sh.600519,304.19,1148332,349209696.0,贵州茅台,600519.SH
2016-10-24,sh.600519,306.93,2624652,802002336.0,贵州茅台,600519.SH
2016-10-25,sh.600519,312.94,4376239,1363211040.0,贵州茅台,600519.SH
2016-10-26,sh.600519,313.68,4681307,1475976848.0,贵州茅台,600519.SH
2016-10-27,sh.600519,316.87,3295162,1039017328.0,贵州茅台,600519.SH
2016-10-28,sh.600519,317.05,2013733,637478016.0,贵州茅台,600519.SH
2016-10-31,sh.600519,317.95,4359610,1394967920.0,贵州茅台,600519.SH
2016-11-01,sh.600519,316.68,1951239,617880128.0,贵州茅台,600519.SH
2016-11-02,sh.600519,315.18,2063642,650629056.0,贵州茅台,600519.SH
2016-11-03,sh.600519,315.86,1869081,589861360.0,贵州茅台,600519.SH
2016-11-04,sh.600519,314.82,2061927,650490000.0,贵州茅台,600519.SH
2016-11-07,sh.600519,315.33,1604780,505304912.0,贵州茅台,600519.SH
2016-11-08,sh.600519,320.0,3419383,1093003616.0,贵州茅台,600519.SH
2016-11-09,sh.600519,316.81,3000449,951077200.0,贵州茅台,600519.SH
2016-11-10,sh.600519,319.13,1780496,568571584.0,贵州茅台,600519.SH
2016-11-11,sh.600519,315.08,3590265,1133744320.0,贵州茅台,600519.SH
2016-11-14,sh.600519,310.99,3992049,1246340880.0,贵州茅台,600519.SH
2016-11-15,sh.600519,314.01,2447055,766112496.0,贵州茅台,600519.SH
2016-11-16,sh.600519,313.15,1339981,419672480.0,贵州茅台,600519.SH
2016-11-17,sh.600519,311.04,1833776,570642080.0,贵州茅台,600519.SH
2016-11-18,sh.600519,310.0,1937769,601883504.0,贵州茅台,600519.SH
2016-11-21,sh.600519,309.5,2608384,807014528.0,贵州茅台,600519.SH
2016-11-22,sh.600519,308.87,2642427,816561744.0,贵州茅台,600519.SH
2016-11-23,sh.600519,312.95,3401504,1058266304.0,贵州茅台,600519.SH
2016-11-24,sh.600519,316.93,3907870,1227937712.0,贵州茅台,600519.SH
2016-11-25,sh.600519,316.89,2236967,706042464.0,贵州茅台,600519.SH
2016-11-28,sh.600519,319.5,4925301,1568882896.0,贵州茅台,600519.SH
2016-11-29,sh.600519,323.96,5883062,1911874432.0,贵州茅台,600519.SH
2016-11-30,sh.600519,319.08,2675237,855564592.0,贵州茅台,600519.SH
2016-12-01,sh.600519,321.02,2794182,896065024.0,贵州茅台,600519.SH
2016-12-02,sh.600519,321.77,3062833,984836864.0,贵州茅台,600519.SH
2016-12-05,sh.600519,315.93,4206081,1342647360.0,贵州茅台,600519.SH
2016-12-06,sh.600519,326.42,3892309,1251764480.0,贵州茅台,600519.SH
2016-12-07,sh.600519,327.45,2527174,825849248.0,贵州茅台,600519.SH
2016-12-08,sh.600519,337.71,5447578,1825332448.0,贵州茅台,600519.SH
2016-12-09,sh.600519,337.76,3449559,1162079792.0,贵州茅台,600519.SH
2016-12-12,sh.600519,326.86,5033244,1667557008.0,贵州茅台,600519.SH
2016-12-13,sh.600519,333.01,4178000,1384533792.0,贵州茅台,600519.SH
2016-12-14,sh.600519,332.27,3202902,1062697136.0,贵州茅台,600519.SH
2016-12-15,sh.600519,328.05,3920275,1285279904.0,贵州茅台,600519.SH
2016-12-16,sh.600519,327.58,2505126,818412416.0,贵州茅台,600519.SH
2016-12-19,sh.600519,325.96,3047187,1002365472.0,贵州茅台,600519.SH
2016-12-20,sh.600519,326.48,3083159,1001345152.0,贵州茅台,600519.SH
2016-12-21,sh.600519,328.66,2471124,807548096.0,贵州茅台,600519.SH
2016-12-22,sh.600519,325.2,1467813,478750704.0,贵州茅台,600519.SH
2016-12-23,sh.600519,320.03,3109555,1001068080.0,贵州茅台,600519.SH
2016-12-26,sh.600519,324.48,2600143,835811088.0,贵州茅台,600519.SH
2016-12-27,sh.600519,326.16,2006229,655887936.0,贵州茅台,600519.SH
2016-12-28,sh.600519,323.72,1787811,581648976.0,贵州茅台,600519.SH
2016-12-29,sh.600519,327.31,2122512,690986080.0,贵州茅台,600519.SH
2016-12-30,sh.600519,334.15,3468767,1152982240.0,贵州茅台,600519.SH
2017-01-03,sh.600519,334.56,2076389,695005296.0,贵州茅台,600519.SH
2017-01-04,sh.600519,351.91,6525738,2245051872.0,贵州茅台,600519.SH
2017-01-05,sh.600519,346.74,4170448,1449077680.0,贵州茅台,600519.SH
2017-01-06,sh.600519,350.76,6809562,2402546304.0,贵州茅台,600519.SH
2017-01-09,sh.600519,348.51,3540500,1233977968.0,贵州茅台,600519.SH
2017-01-10,sh.600519,349.0,3172764,1108100800.0,贵州茅台,600519.SH
2017-01-11,sh.600519,345.45,2359851,814074640.0,贵州茅台,600519.SH
2017-01-12,sh.600519,347.05,1777940,614822048.0,贵州茅台,600519.SH
2017-01-13,sh.600519,344.87,1828248,631734944.0,贵州茅台,600519.SH
2017-01-16,sh.600519,341.47,3685545,1259384864.0,贵州茅台,600519.SH
2017-01-17,sh.600519,349.13,3518838,1223967888.0,贵州茅台,600519.SH
2017-01-18,sh.600519,355.08,4600570,1622110976.0,贵州茅台,600519.SH
2017-01-19,sh.600519,354.72,2852392,1011320064.0,贵州茅台,600519.SH
2017-01-20,sh.600519,354.99,2134417,758416000.0,贵州茅台,600519.SH
2017-01-23,sh.600519,351.22,3258118,1151869296.0,贵州茅台,600519.SH
2017-01-24,sh.600519,350.31,2691458,939129472.0,贵州茅台,600519.SH
2017-01-25,sh.600519,347.63,2299036,799259968.0,贵州茅台,600519.SH
2017-01-26,sh.600519,344.42,3782617,1303262144.0,贵州茅台,600519.SH
2017-02-03,sh.600519,346.85,2093643,727140784.0,贵州茅台,600519.SH
2017-02-06,sh.600519,346.85,1568079,543401904.0,贵州茅台,600519.SH
2017-02-07,sh.600519,343.58,2051983,707114112.0,贵州茅台,600519.SH
2017-02-08,sh.600519,344.21,1908854,656786320.0,贵州茅台,600519.SH
2017-02-09,sh.600519,347.61,2332438,808958176.0,贵州茅台,600519.SH
2017-02-10,sh.600519,345.08,2405659,835679328.0,贵州茅台,600519.SH
2017-02-13,sh.600519,349.75,5358790,1869148352.0,贵州茅台,600519.SH
2017-02-14,sh.600519,350.21,2655868,931733728.0,贵州茅台,600519.SH
2017-02-15,sh.600519,348.53,2625696,917475856.0,贵州茅台,600519.SH
2017-02-16,sh.600519,348.09,1764230,612607280.0,贵州茅台,600519.SH
2017-02-17,sh.600519,350.56,2910234,1022647968.0,贵州茅台,600519.SH
2017-02-20,sh.600519,361.29,6185340,2215563600.0,贵州茅台,600519.SH
2017-02-21,sh.600519,358.74,2770577,994112864.0,贵州茅台,600519.SH
2017-02-22,sh.600519,361.89,3713031,1347469104.0,贵州茅台,600519.SH
2017-02-23,sh.600519,361.7,2332806,844123200.0,贵州茅台,600519.SH
2017-02-24,sh.600519,362.62,1769278,639123200.0,贵州茅台,600519.SH
2017-02-27,sh.600519,357.2,2540046,912927184.0,贵州茅台,600519.SH
2017-02-28,sh.600519,354.66,2747351,975788672.0,贵州茅台,600519.SH
2017-03-01,sh.600519,356.61,2194420,782349008.0,贵州茅台,600519.SH
2017-03-02,sh.600519,356.82,2210362,785560416.0,贵州茅台,600519.SH
2017-03-03,sh.600519,356.54,1415355,505108560.0,贵州茅台,600519.SH
2017-03-06,sh.600519,358.96,2281884,818625872.0,贵州茅台,600519.SH
2017-03-07,sh.600519,367.2,4628698,1694198544.0,贵州茅台,600519.SH
2017-03-08,sh.600519,367.28,1603770,588667680.0,贵州茅台,600519.SH
2017-03-09,sh.600519,369.9,2340606,860084032.0,贵州茅台,600519.SH
2017-03-10,sh.600519,369.85,4095105,1524343088.0,贵州茅台,600519.SH
2017-03-13,sh.600519,371.55,2767432,1027592800.0,贵州茅台,600519.SH
2017-03-14,sh.600519,369.5,2041649,756359632.0,贵州茅台,600519.SH
2017-03-15,sh.600519,374.68,2515526,935994832.0,贵州茅台,600519.SH
2017-03-16,sh.600519,374.77,2502260,938231440.0,贵州茅台,600519.SH
2017-03-17,sh.600519,378.48,3470026,1315336848.0,贵州茅台,600519.SH
2017-03-20,sh.600519,386.41,3154594,1209603920.0,贵州茅台,600519.SH
2017-03-21,sh.600519,394.01,4846096,1901883744.0,贵州茅台,600519.SH
2017-03-22,sh.600519,394.48,4553271,1775217760.0,贵州茅台,600519.SH
2017-03-23,sh.600519,389.79,3450481,1345058752.0,贵州茅台,600519.SH
2017-03-24,sh.600519,386.82,3328772,1292313392.0,贵州茅台,600519.SH
2017-03-27,sh.600519,378.82,5369028,2054742976.0,贵州茅台,600519.SH
2017-03-28,sh.600519,380.26,4118717,1558258560.0,贵州茅台,600519.SH
2017-03-29,sh.600519,383.65,3729967,1429610960.0,贵州茅台,600519.SH
2017-03-30,sh.600519,386.14,3161299,1216016528.0,贵州茅台,600519.SH
2017-03-31,sh.600519,386.36,2447422,945503280.0,贵州茅台,600519.SH
2017-04-05,sh.600519,389.66,4078998,1594997312.0,贵州茅台,600519.SH
2017-04-06,sh.600519,391.91,2885720,1125204240.0,贵州茅台,600519.SH
2017-04-07,sh.600519,392.87,2409723,945589200.0,贵州茅台,600519.SH
2017-04-10,sh.600519,389.2,2886948,1126296272.0,贵州茅台,600519.SH
2017-04-11,sh.600519,385.29,4353072,1679537552.0,贵州茅台,600519.SH
2017-04-12,sh.600519,390.23,2700291,1049245584.0,贵州茅台,600519.SH
2017-04-13,sh.600519,398.39,4564835,1805008864.0,贵州茅台,600519.SH
2017-04-14,sh.600519,395.45,2364656,938378992.0,贵州茅台,600519.SH
2017-04-17,sh.600519,395.79,2879371,1136763712.0,贵州茅台,600519.SH
2017-04-18,sh.600519,404.65,4958100,1987661264.0,贵州茅台,600519.SH
2017-04-19,sh.600519,405.74,3755011,1521983648.0,贵州茅台,600519.SH
2017-04-20,sh.600519,415.31,5045768,2091241456.0,贵州茅台,600519.SH
2017-04-21,sh.600519,400.53,4933292,2015062640.0,贵州茅台,600519.SH
2017-04-24,sh.600519,398.55,5003797,1986424992.0,贵州茅台,600519.SH
2017-04-25,sh.600519,418.89,7619271,3143136336.0,贵州茅台,600519.SH
2017-04-26,sh.600519,417.96,5662412,2384125120.0,贵州茅台,600519.SH
2017-04-27,sh.600519,421.44,2824071,1180494896.0,贵州茅台,600519.SH
2017-04-28,sh.600519,413.48,4950587,2052093808.0,贵州茅台,600519.SH
2017-05-02,sh.600519,412.08,2329168,960137248.0,贵州茅台,600519.SH
2017-05-03,sh.600519,417.61,2026791,842560352.0,贵州茅台,600519.SH
2017-05-04,sh.600519,416.0,2670915,1111200112.0,贵州茅台,600519.SH
2017-05-05,sh.600519,416.19,3743711,1566063424.0,贵州茅台,600519.SH
2017-05-08,sh.600519,405.48,4072165,1671035536.0,贵州茅台,600519.SH
2017-05-09,sh.600519,408.76,5280192,2126236512.0,贵州茅台,600519.SH
2017-05-10,sh.600519,410.09,2603938,1070652720.0,贵州茅台,600519.SH
2017-05-11,sh.600519,412.16,3046764,1254053008.0,贵州茅台,600519.SH
2017-05-12,sh.600519,413.47,2233742,921621376.0,贵州茅台,600519.SH
2017-05-15,sh.600519,419.55,3344735,1398908208.0,贵州茅台,600519.SH
2017-05-16,sh.600519,430.12,5016490,2145037952.0,贵州茅台,600519.SH
2017-05-17,sh.600519,426.6,2751521,1174696176.0,贵州茅台,600519.SH
2017-05-18,sh.600519,429.54,2430080,1040535488.0,贵州茅台,600519.SH
2017-05-19,sh.600519,440.82,3831083,1672948416.0,贵州茅台,600519.SH
2017-05-22,sh.600519,441.78,3532149,1560087952.0,贵州茅台,600519.SH
2017-05-23,sh.600519,454.2,4845439,2178738032.0,贵州茅台,600519.SH
2017-05-24,sh.600519,450.32,4022618,1812513088.0,贵州茅台,600519.SH
2017-05-25,sh.600519,450.6,2889842,1299628592.0,贵州茅台,600519.SH
2017-05-26,sh.600519,451.92,2738664,1237323136.0,贵州茅台,600519.SH
2017-05-31,sh.600519,442.94,4431225,1968887168.0,贵州茅台,600519.SH
2017-06-01,sh.600519,449.28,4060478,1808305712.0,贵州茅台,600519.SH
2017-06-02,sh.600519,447.31,2178526,974893312.0,贵州茅台,600519.SH
2017-06-05,sh.600519,444.41,1924120,854876928.0,贵州茅台,600519.SH
2017-06-06,sh.600519,448.82,2040244,912438704.0,贵州茅台,600519.SH
2017-06-07,sh.600519,459.37,3883430,1774212480.0,贵州茅台,600519.SH
2017-06-08,sh.600519,464.31,2895111,1338443408.0,贵州茅台,600519.SH
2017-06-09,sh.600519,465.74,3143076,1467836832.0,贵州茅台,600519.SH
2017-06-12,sh.600519,472.88,3510916,1654502000.0,贵州茅台,600519.SH
2017-06-13,sh.600519,473.04,2423798,1141536368.0,贵州茅台,600519.SH
2017-06-14,sh.600519,474.39,3376863,1600846624.0,贵州茅台,600519.SH
2017-06-15,sh.600519,464.3,5020280,2347172384.0,贵州茅台,600519.SH
2017-06-16,sh.600519,462.63,3333180,1544955952.0,贵州茅台,600519.SH
2017-06-19,sh.600519,470.17,3853668,1803585248.0,贵州茅台,600519.SH
2017-06-20,sh.600519,466.3,3450539,1614858144.0,贵州茅台,600519.SH
2017-06-21,sh.600519,472.71,4203854,1974672848.0,贵州茅台,600519.SH
2017-06-22,sh.600519,472.75,3824234,1815684368.0,贵州茅台,600519.SH
2017-06-23,sh.600519,472.73,3130362,1473803776.0,贵州茅台,600519.SH
2017-06-26,sh.600519,484.68,5293257,2536430496.0,贵州茅台,600519.SH
2017-06-27,sh.600519,484.1,2798078,1350476768.0,贵州茅台,600519.SH
2017-06-28,sh.600519,475.3,3772874,1799676816.0,贵州茅台,600519.SH
2017-06-29,sh.600519,473.01,3509272,1657994400.0,贵州茅台,600519.SH
2017-06-30,sh.600519,471.85,2242717,1056424784.0,贵州茅台,600519.SH
2017-07-03,sh.600519,460.37,4962853,2298656464.0,贵州茅台,600519.SH
2017-07-04,sh.600519,451.92,5648895,2563886384.0,贵州茅台,600519.SH
2017-07-05,sh.600519,460.13,3754032,1718844528.0,贵州茅台,600519.SH
2017-07-06,sh.600519,455.98,4204439,1913037504.0,贵州茅台,600519.SH
2017-07-07,sh.600519,445.97,3779647,1681450720.0,贵州茅台,600519.SH
2017-07-10,sh.600519,454.47,3662409,1648443664.0,贵州茅台,600519.SH
2017-07-11,sh.600519,463.13,4460182,2054854496.0,贵州茅台,600519.SH
2017-07-12,sh.600519,457.47,2895072,1330327920.0,贵州茅台,600519.SH
2017-07-13,sh.600519,456.16,2595135,1183440448.0,贵州茅台,600519.SH
2017-07-14,sh.600519,456.41,1772657,806510272.0,贵州茅台,600519.SH
2017-07-17,sh.600519,450.07,3526368,1595292992.0,贵州茅台,600519.SH
2017-07-18,sh.600519,452.55,3068449,1384468256.0,贵州茅台,600519.SH
2017-07-19,sh.600519,456.86,5625994,2574934656.0,贵州茅台,600519.SH
2017-07-20,sh.600519,466.47,4663487,2160731536.0,贵州茅台,600519.SH
2017-07-21,sh.600519,473.2,4679241,2207195744.0,贵州茅台,600519.SH
2017-07-24,sh.600519,477.8,4271643,2052709808.0,贵州茅台,600519.SH
2017-07-25,sh.600519,477.96,2192999,1051446096.0,贵州茅台,600519.SH
2017-07-26,sh.600519,471.63,3147018,1487729152.0,贵州茅台,600519.SH
2017-07-27,sh.600519,473.87,1959503,928077232.0,贵州茅台,600519.SH
2017-07-28,sh.600519,483.92,4661877,2235811536.0,贵州茅台,600519.SH
2017-07-31,sh.600519,481.22,3841218,1861154800.0,贵州茅台,600519.SH
2017-08-01,sh.600519,480.24,2750154,1318453664.0,贵州茅台,600519.SH
2017-08-02,sh.600519,482.84,2677422,1289564016.0,贵州茅台,600519.SH
2017-08-03,sh.600519,477.22,3176839,1522998144.0,贵州茅台,600519.SH
2017-08-04,sh.600519,473.64,1868114,887074160.0,贵州茅台,600519.SH
2017-08-07,sh.600519,481.56,2309937,1104715344.0,贵州茅台,600519.SH
2017-08-08,sh.600519,482.58,1605158,773408192.0,贵州茅台,600519.SH
2017-08-09,sh.600519,490.85,4179447,2045888048.0,贵州茅台,600519.SH
2017-08-10,sh.600519,491.63,3536438,1747693648.0,贵州茅台,600519.SH
2017-08-11,sh.600519,484.06,3657257,1785149168.0,贵州茅台,600519.SH
2017-08-14,sh.600519,499.83,3933147,1952353920.0,贵州茅台,600519.SH
2017-08-15,sh.600519,495.97,2716322,1350104672.0,贵州茅台,600519.SH
2017-08-16,sh.600519,496.49,1858722,921412992.0,贵州茅台,600519.SH
2017-08-17,sh.600519,492.69,2584673,1272341264.0,贵州茅台,600519.SH
2017-08-18,sh.600519,489.65,2385775,1169732672.0,贵州茅台,600519.SH
2017-08-21,sh.600519,489.73,2354662,1153168720.0,贵州茅台,600519.SH
2017-08-22,sh.600519,487.22,4245703,2051271360.0,贵州茅台,600519.SH
2017-08-23,sh.600519,494.01,2721499,1337347648.0,贵州茅台,600519.SH
2017-08-24,sh.600519,492.81,1815678,896861680.0,贵州茅台,600519.SH
2017-08-25,sh.600519,492.99,1729788,850598720.0,贵州茅台,600519.SH
2017-08-28,sh.600519,492.04,2902107,1432545552.0,贵州茅台,600519.SH
