date,code,close,volume,amount,name,display_code,log_return
2024-09-20,sh.600036,30.94,48741755,1505998311.92,招商银行,600036.SH,0.0038860152529500702
2024-09-23,sh.600036,31.39,34460872,1076332364.96,招商银行,600036.SH,0.014439525708942469
2024-09-24,sh.600036,33.13,136121800,4427310186.16,招商银行,600036.SH,0.053949845457942125
2024-09-25,sh.600036,34.15,185624279,6327661420.97,招商银行,600036.SH,0.030323369704994274
2024-09-26,sh.600036,35.38,174532999,6068657571.58,招商银行,600036.SH,0.03538410271484027
2024-09-27,sh.600036,35.63,74545782,2653812670.19,招商银行,600036.SH,0.0070412908861055
2024-09-30,sh.600036,37.61,256101260,9443438268.16,招商银行,600036.SH,0.05408199286450044
2024-10-08,sh.600036,40.0,297303868,11999361938.23,招商银行,600036.SH,0.06160948163169122
2024-10-09,sh.600036,37.01,185593210,7113813984.51,招商银行,600036.SH,-0.07769130771587163
2024-10-10,sh.600036,38.73,143329841,5528664144.44,招商银行,600036.SH,0.045426347128596056
2024-10-11,sh.600036,38.43,90347580,3498241860.07,招商银行,600036.SH,-0.007776088949908111
2024-10-14,sh.600036,39.33,129293839,5076841419.76,招商银行,600036.SH,0.023149181866965574
2024-10-15,sh.600036,38.5,95597653,3755705942.07,招商银行,600036.SH,-0.021329345149979417
2024-10-16,sh.600036,39.5,101254815,3963555264.71,招商银行,600036.SH,0.025642430613337375
2024-10-17,sh.600036,38.49,84892228,3315820470.75,招商银行,600036.SH,-0.025902204611421453
2024-10-18,sh.600036,39.05,92819433,3603949497.55,招商银行,600036.SH,0.01444440899004018
2024-10-21,sh.600036,38.85,71753946,2780905731.18,招商银行,600036.SH,-0.0051347994720383205
2024-10-22,sh.600036,39.17,60052610,2352800199.33,招商银行,600036.SH,0.00820307086408345
2024-10-23,sh.600036,39.66,62709968,2482861345.38,招商银行,600036.SH,0.012431975413909946
2024-10-24,sh.600036,39.31,33631220,1323826642.8,招商银行,600036.SH,-0.008864183657880886
2024-10-25,sh.600036,39.1,44793119,1756222718.62,招商银行,600036.SH,-0.005356472442449078
2024-10-28,sh.600036,38.52,66464094,2559210507.21,招商银行,600036.SH,-0.01494488006139516
2024-10-29,sh.600036,38.6,51468161,1990283153.71,招商银行,600036.SH,0.0020746895408603194
2024-10-30,sh.600036,37.88,70340828,2680423056.42,招商银行,600036.SH,-0.018829008152907445
2024-10-31,sh.600036,37.36,85039251,3173924098.64,招商银行,600036.SH,-0.01382265495723578
2024-11-01,sh.600036,38.01,70310211,2671523514.7,招商银行,600036.SH,0.017248669640515413
2024-11-04,sh.600036,38.75,64661209,2466019719.36,招商银行,600036.SH,0.019281472798198696
2024-11-05,sh.600036,39.08,62874476,2445317943.24,招商银行,600036.SH,0.008480071375225773
2024-11-06,sh.600036,38.56,64833629,2501077844.66,招商银行,600036.SH,-0.013395357432236743
2024-11-07,sh.600036,39.57,74347218,2904874006.19,招商银行,600036.SH,0.02585578565498814
2024-11-08,sh.600036,38.8,74536846,2920926027.06,招商银行,600036.SH,-0.019651008768105438
2024-11-11,sh.600036,38.33,70314555,2682610299.31,招商银行,600036.SH,-0.012187367236764057
2024-11-12,sh.600036,37.59,89328928,3399364219.33,招商银行,600036.SH,-0.019494821816377073
2024-11-13,sh.600036,37.82,48530440,1833809094.23,招商银行,600036.SH,0.0061000056542250825
2024-11-14,sh.600036,38.06,67644030,2585688545.7,招商银行,600036.SH,0.006325798637691893
2024-11-15,sh.600036,37.82,69927688,2671344641.85,招商银行,600036.SH,-0.006325798637691893
2024-11-18,sh.600036,37.9,76344807,2918992439.92,招商银行,600036.SH,0.0021130488580691775
2024-11-19,sh.600036,37.72,52124855,1967719175.31,招商银行,600036.SH,-0.004760654323124225
2024-11-20,sh.600036,37.48,45129126,1693331536.28,招商银行,600036.SH,-0.006383000395035143
2024-11-21,sh.600036,37.43,35033614,1309684433.41,招商银行,600036.SH,-0.0013349354538840785
2024-11-22,sh.600036,36.45,69049090,2544524441.33,招商银行,600036.SH,-0.02653106346167
2024-11-25,sh.600036,36.22,53409473,1945383409.77,招商银行,600036.SH,-0.006330005999400257
2024-11-26,sh.600036,36.39,45942121,1666651768.42,招商银行,600036.SH,0.004682559168801337
2024-11-27,sh.600036,36.6,39207688,1429782933.46,招商银行,600036.SH,0.005754228783251936
2024-11-28,sh.600036,36.47,45193910,1647865702.09,招商银行,600036.SH,-0.0035582355867314064
2024-11-29,sh.600036,36.34,66437999,2437776752.38,招商银行,600036.SH,-0.0035709418525637915
2024-12-02,sh.600036,36.51,42465209,1548959359.88,招商银行,600036.SH,0.004667132699520238
2024-12-03,sh.600036,37.12,72198609,2658919819.02,招商银行,600036.SH,0.016569712250454227
2024-12-04,sh.600036,36.81,62051124,2285383468.94,招商银行,600036.SH,-0.008386360527069758
2024-12-05,sh.600036,36.91,56894934,2108115264.79,招商银行,600036.SH,0.002712969650977115
2024-12-06,sh.600036,37.7,87723587,3296793041.63,招商银行,600036.SH,0.021177577412057946
2024-12-09,sh.600036,37.7,49299535,1859542282.67,招商银行,600036.SH,0.0
2024-12-10,sh.600036,38.6,103895319,4022695500.78,招商银行,600036.SH,0.023592182016820118
2024-12-11,sh.600036,38.3,51770936,1988895959.33,招商银行,600036.SH,-0.0078023802841848955
2024-12-12,sh.600036,38.8,58688876,2267252620.6,招商银行,600036.SH,0.01297035044262751
2024-12-13,sh.600036,37.3,111798280,4213094969.05,招商银行,600036.SH,-0.03942691997945813
2024-12-16,sh.600036,37.74,64031589,2409086953.59,招商银行,600036.SH,0.01172721329063453
2024-12-17,sh.600036,37.85,60310408,2287237539.47,招商银行,600036.SH,0.002910439943053511
2024-12-18,sh.600036,38.52,80585536,3101731956.18,招商银行,600036.SH,0.017546607046467155
2024-12-19,sh.600036,38.02,61119582,2336249857.06,招商银行,600036.SH,-0.013065249869641526
2024-12-20,sh.600036,37.91,54215038,2060744582.24,招商银行,600036.SH,-0.0028974075320400416
2024-12-23,sh.600036,38.35,90269156,3473126152.19,招商银行,600036.SH,0.011539598285021935
2024-12-24,sh.600036,39.22,99342846,3875223368.27,招商银行,600036.SH,0.022432292954935207
2024-12-25,sh.600036,39.4,75591307,2972981820.97,招商银行,600036.SH,0.0045789955356876355
2024-12-26,sh.600036,39.48,53925194,2125139424.63,招商银行,600036.SH,0.002028398261392894
2024-12-27,sh.600036,39.34,70031955,2742768758.49,招商银行,600036.SH,-0.003552401604367983
2024-12-30,sh.600036,39.62,67884533,2690314729.02,招商银行,600036.SH,0.007092228309491855
2024-12-31,sh.600036,39.3,64371699,2549055493.94,招商银行,600036.SH,-0.008109522395189472
2024-01-02,sh.600519,1685.01,3215644,5440082548.08,贵州茅台,600519.SH,
2024-01-03,sh.600519,1694.0,2022929,3411400667.33,贵州茅台,600519.SH,0.005321097725047075
2024-01-04,sh.600519,1669.0,2155107,3603970147.13,贵州茅台,600519.SH,-0.014867951550164626
2024-01-05,sh.600519,1663.36,2024286,3373155626.7,贵州茅台,600519.SH,-0.0033849916487636023
2024-01-08,sh.600519,1643.99,2558620,4211918629.14,贵州茅台,600519.SH,-0.011713439140506487
2024-01-09,sh.600519,1641.0,2441204,4009826495.98,贵州茅台,600519.SH,-0.0018204017824734464
2024-01-10,sh.600519,1641.5,1735067,2856120717.95,贵州茅台,600519.SH,0.0003046458515560957
2024-01-11,sh.600519,1646.57,1644055,2708764500.37,贵州茅台,600519.SH,0.003083878395596429
2024-01-12,sh.600519,1643.06,1160324,1908084612.39,贵州茅台,600519.SH,-0.0021339794031591808
2024-01-15,sh.600519,1640.0,1785403,2931202342.59,贵州茅台,600519.SH,-0.0018641151158407254
2024-01-16,sh.600519,1639.43,2590314,4236042959.79,贵州茅台,600519.SH,-0.00034762138892396877
2024-01-17,sh.600519,1577.0,5163276,8251735591.39,贵州茅台,600519.SH,-0.03882431246628126
2024-01-18,sh.600519,1610.87,6043981,9566349513.74,贵州茅台,600519.SH,0.02125009773754094
2024-01-19,sh.600519,1635.0,4637843,7550144389.15,贵州茅台,600519.SH,0.014868398630774493
2024-01-22,sh.600519,1642.0,4694589,7678297835.81,贵州茅台,600519.SH,0.004272206681019242
2024-01-23,sh.600519,1619.0,3483490,5659457114.74,贵州茅台,600519.SH,-0.01410633633473779
2024-01-24,sh.600519,1626.0,3321635,5373603703.01,贵州茅台,600519.SH,0.004314336430120136
2024-01-25,sh.600519,1638.0,3120580,5094508164.92,贵州茅台,600519.SH,0.0073529743052596075
2024-01-26,sh.600519,1637.32,2695475,4402111882.29,贵州茅台,600519.SH,-0.0004152266097792179
2024-01-29,sh.600519,1650.0,3142068,5189014946.07,贵州茅台,600519.SH,0.007714529091390254
2024-01-30,sh.600519,1613.0,3086633,5010784454.24,贵州茅台,600519.SH,-0.022679488769417055
2024-01-31,sh.600519,1604.91,2964912,4770104890.59,贵州茅台,600519.SH,-0.005028118899696565
2024-02-01,sh.600519,1610.03,2648515,4272298575.76,贵州茅台,600519.SH,0.003185132119766898
2024-02-02,sh.600519,1596.0,3938202,6336691193.66,贵州茅台,600519.SH,-0.008752313335524953
2024-02-05,sh.600519,1630.01,5313036,8590683070.98,贵州茅台,600519.SH,0.021085650741559547
2024-02-06,sh.600519,1676.0,5247204,8740646588.38,贵州茅台,600519.SH,0.027823852290714157
2024-02-07,sh.600519,1710.99,5260107,8899606866.71,贵州茅台,600519.SH,0.020662148297726723
2024-02-08,sh.600519,1706.0,4675654,7953438044.01,贵州茅台,600519.SH,-0.0029207012881302674
2024-02-19,sh.600519,1695.43,3697744,6288277979.62,贵州茅台,600519.SH,-0.006215053094625667
2024-02-20,sh.600519,1670.0,3447007,5755266893.46,贵州茅台,600519.SH,-0.015112769546198557
2024-02-21,sh.600519,1717.66,4615407,7868784081.7,贵州茅台,600519.SH,0.02813927300754937
2024-02-22,sh.600519,1718.38,2279361,3905984694.84,贵州茅台,600519.SH,0.0004190870947597958
2024-02-23,sh.600519,1714.09,2730589,4670706949.89,贵州茅台,600519.SH,-0.002499658982462627
2024-02-26,sh.600519,1694.98,2731832,4625594409.39,贵州茅台,600519.SH,-0.011211386195739692
2024-02-27,sh.600519,1689.5,2207985,3718478357.63,贵州茅台,600519.SH,-0.0032383141805629734
2024-02-28,sh.600519,1681.55,3186731,5371312846.96,贵州茅台,600519.SH,-0.004716640060769883
2024-02-29,sh.600519,1695.0,2475833,4184917973.12,贵州茅台,600519.SH,0.007966753720975994
2024-03-01,sh.600519,1685.06,2686796,4526845398.15,贵州茅台,600519.SH,-0.005881569353443972
