date,贵州茅台,泸州老窖,log_maotai,log_laojiao,spread,maotai_return,laojiao_return,pair_return_raw_200pct_gross,pair_return,strategy_return,nav,target_position,executed_position,signal,strategy,trade_flag
2019-04-24,970.0,71.74,6.877296071497429,4.273048472104136,2.6042475993932923,-0.005077183445304945,-0.009799861973775137,0.004722678528470192,0.002361339264235096,-0.009799861973775137,1.0906050471267887,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-04-25,952.37,70.48,6.8589536147465795,4.255328981627924,2.603624633118655,-0.018175257731958716,-0.017563423473654693,-0.0006118342583040226,-0.0003059171291520113,-0.017563423473654693,1.0714502888415958,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-04-26,945.0,75.43,6.851184927493743,4.323205073865539,2.527979853628204,-0.007738588993773443,0.07023269012485822,-0.07797127911863166,-0.03898563955931583,0.07023269012485822,1.1467011249619974,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-04-29,971.97,76.37,6.879324939786599,4.335589948900293,2.543734990886306,0.028539682539682643,0.012461885191568323,0.01607779734811432,0.00803889867405716,0.012461885191568323,1.160991182730316,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-04-30,974.0,77.88,6.881411303642535,4.3551691805039985,2.5262421231385366,0.002088541827422574,0.01977216184365571,-0.017683620016233137,-0.008841810008116568,0.01977216184365571,1.1839464882943171,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-05-06,906.0,70.5,6.80903930604298,4.255612709818223,2.5534265962247567,-0.06981519507186862,-0.09476117103235737,0.024945975960488753,0.012472987980244377,-0.09476117103235737,1.0717543326239005,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-05-07,890.0,72.32,6.7912214627261855,4.281100716083921,2.510120746642264,-0.017660044150110354,0.025815602836879226,-0.04347564698698958,-0.02173782349349479,0.025815602836879226,1.0994223168136237,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-05-08,884.4,71.22,6.784909448983291,4.265773677849632,2.5191357711336595,-0.006292134831460738,-0.015210176991150348,0.00891804215968961,0.004459021079844805,-0.015210176991150348,1.0826999087868678,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-05-09,858.81,67.7,6.755547710091467,4.215086179918229,2.5404615301732383,-0.02893487109905024,-0.04942431901151356,0.02048944791246332,0.01024472395623166,-0.04942431901151356,1.0291882031012491,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-05-10,907.12,71.81,6.810274745663584,4.2740237421222265,2.5362510035413575,0.056252256028690883,0.06070901033973408,-0.004456754311043198,-0.002228377155521599,0.06070901033973408,1.0916692003648552,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-05-13,892.0,71.7,6.79346613258001,4.272490747605575,2.5209753849744345,-0.01666813651997534,-0.0015318200807686866,-0.015136316439206654,-0.007568158219603327,-0.0015318200807686866,1.0899969595621797,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-05-14,886.57,70.65,6.787360084607854,4.257738109130536,2.5296219754773173,-0.00608744394618832,-0.014644351464435101,0.008556907518246781,0.004278453759123391,-0.014644351464435101,1.0740346609911855,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-05-15,927.0,77.72,6.831953565565855,4.353112624509239,2.4788409410566157,0.0456027160855883,0.10007077140835086,-0.054468055322762554,-0.027234027661381277,0.10007077140835086,1.18151413803588,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-05-16,929.91,81.0,6.8350878072708285,4.394449154672439,2.4406386525983894,0.003139158576051848,0.042202779207411334,-0.039063620631359486,-0.019531810315679743,0.042202779207411334,1.2313773183338432,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-05-17,906.79,77.35,6.809910890782536,4.348340577019075,2.4615703137634615,-0.024862621113871275,-0.04506172839506184,0.020199107281190565,0.010099553640595282,-0.04506172839506184,1.175889328063244,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-05-20,884.96,74.1,6.785542446246368,4.3054155323020415,2.4801269139443267,-0.024073931119663827,-0.04201680672268904,0.01794287560302521,0.008971437801512605,-0.04201680672268904,1.126482213438738,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-05-21,895.0,75.74,6.796823718274855,4.327306422473649,2.4695172958012064,0.01134514554330135,0.0221322537112012,-0.01078710816789985,-0.005393554083949925,0.0221322537112012,1.1514138035877197,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-05-22,888.0,73.65,6.78897174299217,4.299324142908639,2.489647600083531,-0.007821229050279377,-0.02759440190124096,0.019773172850961585,0.009886586425480792,-0.02759440190124096,1.1196412283368837,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-05-23,861.0,70.55,6.7580945044277305,4.256321678298823,2.5017728261289074,-0.030405405405405372,-0.04209097080787516,0.011685565402469789,0.005842782701234894,-0.04209097080787516,1.0725144420796624,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-05-24,878.5,72.2,6.7782159076271515,4.279440045898781,2.4987758617283706,0.020325203252032464,0.023387668320340227,-0.0030624650683077626,-0.0015312325341538813,0.023387668320340227,1.0975980541197963,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-05-27,879.0,72.31,6.778784897685177,4.28096243218686,2.4978224654983165,0.0005691519635742104,0.0015235457063711433,-0.0009543937427969329,-0.00047719687139846645,0.0015235457063711433,1.0992702949224717,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-05-28,888.0,73.99,6.78897174299217,4.303929948937459,2.4850417940547107,0.010238907849829282,0.023233301064859546,-0.012994393215030264,-0.006497196607515132,0.023233301064859546,1.1248099726360625,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-05-29,911.91,73.79,6.815541300994198,4.301223221070275,2.514318079923923,0.02692567567567572,-0.0027030679821595793,0.0296287436578353,0.01481437182891765,-0.0027030679821595793,1.1217695348130161,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-05-30,905.3,72.0,6.8082663804813945,4.276666119016055,2.5316002614653392,-0.007248522332247709,-0.024258029543298587,0.017009507211050878,0.008504753605525439,-0.024258029543298587,1.0945576162967496,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-05-31,890.0,70.63,6.7912214627261855,4.257454983420831,2.5337664793053545,-0.016900474980669378,-0.019027777777777866,0.002127302797108488,0.001063651398554244,-0.019027777777777866,1.0737306172088807,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-06-03,892.0,69.6,6.79346613258001,4.242764567340374,2.5507015652396356,0.0022471910112360494,-0.014583038368965018,0.016830229380201067,0.008415114690100534,-0.014583038368965018,1.058072362420191,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-06-04,875.3,67.9,6.774566684738392,4.21803603456465,2.556530650173742,-0.018721973094170452,-0.024425287356321657,0.0057033142621512045,0.0028516571310756023,-0.024425287356321657,1.0322286409242958,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-06-05,871.6,68.16,6.770330603070465,4.221857882521061,2.5484727205494044,-0.0042271221295554495,0.0038291605301912224,-0.008056282659746672,-0.004028141329873336,0.0038291605301912224,1.036181210094256,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-06-06,862.13,66.8,6.759406071357662,4.2017030805426,2.557702990815062,-0.010865075722808704,-0.0199530516431925,0.009087975920383795,0.0045439879601918975,-0.0199530516431925,1.0155062328975397,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-06-10,871.08,67.91,6.76973382108475,4.2181832991257,2.55155052195905,0.010381265006437657,0.01661676646706578,-0.006235501460628123,-0.0031177507303140617,0.01661676646706578,1.032380662815448,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-06-11,910.89,72.05,6.814422143537029,4.277360322445531,2.5370618210914975,0.04570188731230185,0.06096303931674285,-0.015261152004441003,-0.007630576002220502,0.06096303931674285,1.095317725752511,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-06-12,906.7,71.29,6.809811634652011,4.266756065129537,2.5430555695224735,-0.004599896804224346,-0.010548230395558522,0.005948333591334176,0.002974166795667088,-0.010548230395558522,1.0837640620249345,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-06-13,910.0,70.73,6.813444599510896,4.258869811047899,2.554574788462997,0.003639572074556119,-0.007855239163978123,0.011494811238534242,0.005747405619267121,-0.007855239163978123,1.0752508361204043,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-06-14,913.0,70.24,6.816735880594968,4.251917949326861,2.5648179312681068,0.003296703296703285,-0.006927753428531136,0.010224456725234421,0.0051122283626172105,-0.006927753428531136,1.0678017634539403,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-06-17,911.6,69.82,6.815201297371529,4.24592050167689,2.569280795694639,-0.0015334063526833974,-0.005979498861047872,0.004446092508364474,0.002223046254182237,-0.005979498861047872,1.0614168440255425,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-06-18,917.0,69.7,6.821107472256465,4.244200317766478,2.5769071544899864,0.0059236507240016945,-0.0017187052420508664,0.007642355966052561,0.0038211779830262804,-0.0017187052420508664,1.0595925813317146,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-06-19,932.01,71.0,6.837343544241763,4.2626798770413155,2.574663667200448,0.016368593238822227,0.01865136298421799,-0.002282769745395763,-0.0011413848726978815,0.01865136298421799,1.079355427181517,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-06-20,975.0,74.16,6.882437470997847,4.306224921257599,2.576212549740248,0.04612611452666826,0.04450704225352098,0.0016190722731472817,0.0008095361365736409,0.04450704225352098,1.1273943447856518,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-06-21,976.3,75.8,6.883769916231626,4.328098292648326,2.5556716235833,0.0013333333333331865,0.022114347357065745,-0.020781014023732558,-0.010390507011866279,0.022114347357065745,1.1523259349346333,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-06-24,987.1,76.9,6.8947713514238425,4.3425058765115985,2.552265474912244,0.011062173512240259,0.014511873350923521,-0.0034496998386832622,-0.0017248499193416311,0.014511873350923521,1.1690483429613892,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-06-25,982.98,77.2,6.890588774060227,4.3463994570307305,2.5441893170294962,-0.0041738425691418835,0.0039011703511053764,-0.00807501292024726,-0.00403750646012363,0.0039011703511053764,1.1736089996959589,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-06-26,979.86,76.24,6.887409704316707,4.333886259345946,2.553523444970761,-0.0031740218519197283,-0.012435233160621895,0.009261211308702166,0.004630605654351083,-0.012435233160621895,1.1590148981453354,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-06-27,996.35,80.93,6.9040986014785934,4.393584583507611,2.5105140179709826,0.016828934745779955,0.06151626442812197,-0.044687329682342014,-0.022343664841171007,0.06151626442812197,1.2303131650957768,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-06-28,984.0,80.83,6.891625897052253,4.392348183745753,2.4992777133065003,-0.012395242635620085,-0.0012356357345855162,-0.011159606901034569,-0.0055798034505172844,-0.0012356357345855162,1.2287929461842535,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-07-01,1031.86,83.65,6.939118277924276,4.426641427432833,2.512476850491443,0.04863821138211377,0.03488803662006701,0.013750174762046763,0.0068750873810233815,0.03488803662006701,1.2716631194892098,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-07-02,1025.0,84.18,6.932447891572509,4.432957363342425,2.4994905282300843,-0.006648188707770286,0.006335923490735196,-0.012984112198505482,-0.006492056099252741,0.006335923490735196,1.2797202797202831,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-07-03,987.9,82.77,6.8955814780504285,4.416065676897304,2.4795158011531244,-0.036195121951219544,-0.016749821810406407,-0.019445300140813138,-0.009722650070406569,-0.016749821810406407,1.258285193067805,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-07-04,981.2,81.43,6.888776312384334,4.39974375547904,2.4890325569052942,-0.006782062961838142,-0.01618944061858152,0.009407377656743376,0.004703688828371688,-0.01618944061858152,1.2379142596533934,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-07-05,999.82,84.9,6.907575262780193,4.441474093317302,2.466101169462891,0.018976763147166675,0.042613287486184426,-0.02363652433901775,-0.011818262169508875,0.042613287486184426,1.2906658558832507,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-07-08,984.86,83.7,6.892499499090686,4.4272389774954295,2.4652605215952565,-0.014962693284791273,-0.014134275618374548,-0.0008284176664167253,-0.00041420883320836266,-0.014134275618374548,1.2724232289449715,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-07-09,976.06,83.51,6.883524059933393,4.424966385165138,2.4585576747682545,-0.00893528014133993,-0.0022700119474312608,-0.006665268193908669,-0.0033326340969543344,-0.0022700119474312608,1.2695348130130775,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-07-10,982.52,85.1,6.8901206997703275,4.443827035579329,2.446293664190999,0.006618445587361466,0.019039635971739743,-0.012421190384378278,-0.006210595192189139,0.019039635971739743,1.293706293706297,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-07-11,981.5,86.0,6.889082013716516,4.454347296253507,2.4347347174630087,-0.001038146806171869,0.01057579318448898,-0.011613939990660849,-0.005806969995330424,0.01057579318448898,1.3073882639100067,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-07-12,986.09,88.45,6.893747628327529,4.482437420605795,2.4113102077217343,0.004676515537442638,0.02848837209302335,-0.023811856555580713,-0.011905928277790356,0.02848837209302335,1.3446336272423267,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-07-15,975.93,87.48,6.883390862529521,4.471410195808567,2.411980666720954,-0.010303319169649883,-0.010966647823629105,0.0006633286539792227,0.00033166432698961135,-0.010966647823629105,1.329887503800551,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-07-16,968.0,84.9,6.875232087276577,4.441474093317302,2.433757993959275,-0.008125582777453233,-0.029492455418381303,0.02136687264092807,0.010683436320464035,-0.029492455418381303,1.290665855883251,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-07-17,963.5,84.41,6.870572487854421,4.4356858779956285,2.4348866098587925,-0.004648760330578483,-0.00577149587750303,0.001122735546924547,0.0005613677734622735,-0.00577149587750303,1.283216783216787,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-07-18,947.5,83.66,6.853826936956581,4.426760966014053,2.427065970942529,-0.01660612350804358,-0.008885203174979317,-0.007720920333064263,-0.0038604601665321314,-0.008885203174979317,1.2718151413803624,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-07-19,955.87,84.45,6.86262192054124,4.436159643253809,2.426462277287431,0.00883377308707134,0.009442983504661884,-0.0006092104175905444,-0.0003046052087952722,0.009442983504661884,1.2838248707813964,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-07-22,957.02,85.2,6.8638242898761685,4.44500143383527,2.418822856040898,0.001203092470733358,0.008880994671403242,-0.007677902200669884,-0.003838951100334942,0.008880994671403242,1.2952265126178208,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-07-23,953.98,81.1,6.860642706867944,4.395682961121367,2.464959745746577,-0.003176527136318996,-0.048122065727699614,0.04494553859138062,0.02247276929569031,-0.048122065727699614,1.232897537245367,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-07-24,946.36,81.22,6.852623046344088,4.397161522258152,2.455461524085936,-0.007987588838340387,0.0014796547472257782,-0.009467243585566165,-0.004733621792783083,0.0014796547472257782,1.234721799939195,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-07-25,963.0,81.81,6.870053411798126,4.404399485525607,2.465653926272519,0.017583160742212334,0.0072642206353115135,0.01031894010690082,0.00515947005345041,0.0072642206353115135,1.2436910915171824,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-07-26,965.03,82.21,6.872159188938663,4.409276949164042,2.462882239774621,0.002107995846313493,0.004889377826671426,-0.002781381980357933,-0.0013906909901789666,0.004889377826671426,1.2497719671632752,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-07-29,976.41,82.93,6.883882580170579,4.4179968784631125,2.4658857017074665,0.011792379511517792,0.008758058630337073,0.0030343208811807187,0.0015171604405903594,0.008758058630337073,1.260717543326243,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-07-30,978.93,82.19,6.886460138441978,4.409033640160408,2.47742649828157,0.0025808830306941477,-0.008923188231038326,0.011504071261732474,0.005752035630866237,-0.008923188231038326,1.2494679233809707,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-07-31,972.6,80.64,6.879972897969686,4.3899948043230586,2.489978093646627,-0.0064662437559375174,-0.01885874193940862,0.012392498183471101,0.006196249091735551,-0.01885874193940862,1.2259045302523601,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-08-01,959.3,79.87,6.866203851823902,4.380400312929297,2.4858035388946043,-0.013674686407567416,-0.00954861111111105,-0.004126075296456366,-0.002063037648228183,-0.00954861111111105,1.2141988446336311,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-08-02,954.45,79.81,6.861135258346911,4.379648809887917,2.481486448458994,-0.005055769832169155,-0.0007512207336922705,-0.004304549098476884,-0.002152274549238442,-0.0007512207336922705,1.2132867132867171,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-08-05,942.43,77.31,6.8484616460069425,4.347823313332383,2.5006383326745594,-0.012593640316412746,-0.031324395439167985,0.018730755122755238,0.009365377561377619,-0.031324395439167985,1.1752812404986355,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-08-06,946.3,78.9,6.852559643514187,4.368181227851829,2.4843784156623583,0.0041064057808006815,0.02056655025223142,-0.016460144471430738,-0.008230072235715369,0.02056655025223142,1.1994527211918555,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-08-07,945.0,77.99,6.851184927493743,4.356580613342406,2.4946043141513368,-0.001373771531226864,-0.011533586818758046,0.010159815287531182,0.005079907643765591,-0.011533586818758046,1.1856187290969937,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-08-08,971.68,79.3,6.879026532149265,4.373238128640803,2.505788403508462,0.028232804232804165,0.016797025259648768,0.011435778973155397,0.005717889486577699,0.016797025259648768,1.2055335968379486,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-08-09,962.03,77.38,6.869045635210648,4.348728349272367,2.5203172859382814,-0.009931253087436143,-0.024211853720050414,0.014280600632614271,0.0071403003163071355,-0.024211853720050414,1.1763453937367019,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-08-12,1018.63,79.63,6.926213866206076,4.377390906269353,2.5488229599367234,0.058833924098001145,0.029077280951150142,0.029756643146851003,0.014878321573425501,0.029077280951150142,1.2105503192459752,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-08-13,1017.95,79.2,6.925546079990686,4.37197629882038,2.5535697811703058,-0.0006675632957992006,-0.005399974883837699,0.004732411588038499,0.0023662057940192494,-0.005399974883837699,1.2040133779264253,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-08-14,1043.33,83.52,6.9501727999728065,4.425086124134329,2.5250866758384776,0.024932462301684666,0.05454545454545445,-0.029612992243769787,-0.014806496121884893,0.05454545454545445,1.26968683490423,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-08-15,1044.9,84.28,6.951676466040065,4.434144588935989,2.5175318771040764,0.0015047971399271276,0.00909961685823757,-0.0075948197183104416,-0.0037974098591552208,0.00909961685823757,1.281240498631807,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-08-16,1054.6,86.0,6.960916827096369,4.454347296253507,2.506569530842862,0.009283184993779114,0.020408163265306145,-0.01112497827152703,-0.005562489135763515,0.020408163265306145,1.307388263910007,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-08-19,1055.88,86.2,6.96212982144547,4.456670177669648,2.505459643775822,0.001213730324293838,0.0023255813953488857,-0.0011118510710550478,-0.0005559255355275239,0.0023255813953488857,1.3104287017330536,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-08-20,1070.0,86.3,6.975413927455952,4.457829598089382,2.51758432936657,0.01337273174982001,0.001160092807424462,0.012212638942395548,0.006106319471197774,0.001160092807424462,1.3119489206445767,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-08-21,1066.0,86.6,6.97166860472579,4.461299815568389,2.5103687891574005,-0.0037383177570093906,0.0034762456546928444,-0.007214563411702235,-0.0036072817058511175,0.0034762456546928444,1.3165095773791464,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-08-22,1104.0,87.66,7.00669522683704,4.473465694990663,2.533229531846377,0.03564727954971847,0.012240184757505768,0.0234070947922127,0.01170354739610635,0.012240184757505768,1.332623897841293,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-08-23,1130.1,88.69,7.030061403366105,4.485147143388361,2.5449142599777437,0.023641304347826075,0.01174994296144205,0.011891361386384025,0.0059456806931920125,0.01174994296144205,1.3482821526299829,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-08-26,1102.95,86.87,7.005743687310341,4.464412748271829,2.541330939038512,-0.0240244226174674,-0.020520915548539742,-0.003503507068927658,-0.001751753534463829,-0.020520915548539742,1.3206141684402597,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-08-27,1109.0,89.25,7.011213987350367,4.491441420659749,2.5197725666906186,0.005485289451017783,0.02739726027397249,-0.021911970822954707,-0.010955985411477354,0.02739726027397249,1.3567953785345133,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-08-28,1100.11,88.85,7.003165453786795,4.486949554600661,2.5162158991861343,-0.008016230838593374,-0.00448179271708693,-0.0035344381215064447,-0.0017672190607532223,-0.00448179271708693,1.35071450288842,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-08-29,1113.1,92.28,7.01490419449918,4.524827433305553,2.4900767611936265,0.011807910118079024,0.03860438942037159,-0.026796479302292564,-0.013398239651146282,0.03860438942037159,1.4028580115536682,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-08-30,1142.0,96.88,7.040536390215956,4.573473099244837,2.4670632909711188,0.02596352528973145,0.049848287819679094,-0.023884762529947645,-0.011942381264973823,0.049848287819679094,1.4727880814837382,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-09-02,1138.76,98.07,7.037695230094337,4.585681509404229,2.4520137206901076,-0.002837127845884413,0.012283236994219626,-0.01512036484010404,-0.00756018242005202,0.012283236994219626,1.490878686530865,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-09-03,1140.0,96.16,7.038783541388542,4.566013470786897,2.472770070601644,0.00108890371983561,-0.01947588457224425,0.02056478829207986,0.01028239414603993,-0.01947588457224425,1.4618425053207706,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-09-04,1125.01,94.25,7.025547203487903,4.54595082632812,2.4795963771597833,-0.013149122807017521,-0.019862728785357664,0.0067136059783401425,0.0033568029891700712,-0.019862728785357664,1.4328063241106763,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-09-05,1144.0,94.5,7.042286171939743,4.548599834499697,2.493686337440046,0.01687984995688918,0.0026525198938991412,0.01422733006299004,0.00711366503149502,0.0026525198938991412,1.4366068713894844,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-09-06,1142.49,94.03,7.040965369994825,4.543613880288985,2.4973514897058395,-0.001319930069930031,-0.004973544973544963,0.0036536149036149324,0.0018268074518074662,-0.004973544973544963,1.4294618425053252,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-09-09,1136.52,93.25,7.03572624102601,4.535284058523925,2.500442182502085,-0.005225428668959919,-0.00829522492821444,0.0030697962592545203,0.0015348981296272601,-0.00829522492821444,1.4176041349954436,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-09-10,1123.85,92.7,7.024515569590836,4.529368472571809,2.495147097019027,-0.011148066026114845,-0.0058981233243967646,-0.00524994270171808,-0.00262497135085904,-0.0058981233243967646,1.4092429309820655,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-09-11,1069.52,87.51,6.974965228674867,4.47175307254774,2.5032121561271268,-0.04834275036704183,-0.055987055016181175,0.007644304649139344,0.003822152324569672,-0.055987055016181175,1.3303435694740082,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-09-12,1099.0,88.89,7.002155954403621,4.487399650253583,2.514756304150038,0.027563766923479616,0.015769626328419495,0.01179414059506012,0.00589707029753006,0.015769626328419495,1.351322590453029,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-09-16,1099.0,86.79,7.002155954403621,4.463491407656154,2.5386645467474676,0.0,-0.023624704691191267,0.023624704691191267,0.011812352345595634,-0.023624704691191267,1.3193979933110407,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-09-17,1094.01,87.82,6.997605123707975,4.475289265133571,2.5223158585744034,-0.0045404913557779425,0.011867726696623837,-0.01640821805240178,-0.00820410902620089,0.011867726696623837,1.3350562480997301,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-09-18,1148.9,90.2,7.04656024185932,4.502029427068578,2.5445308147907415,0.05017321596694746,0.027100888180369154,0.023072327786578306,0.011536163893289153,0.027100888180369154,1.3712374581939841,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-09-19,1145.0,88.7,7.0431599159883405,4.485259889315534,2.5579000266728062,-0.0033945513099487012,-0.016629711751662946,0.013235160441714244,0.006617580220857122,-0.016629711751662946,1.3484341745211352,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-09-20,1157.42,89.0,7.053948669101032,4.48863636973214,2.565312299368892,0.010847161572052455,0.0033821871476888976,0.007464974424363557,0.0037324872121817787,0.0033821871476888976,1.3529948312557052,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-09-23,1149.0,87.65,7.046647277848756,4.473351611367243,2.5732956664815125,-0.0072748008501668515,-0.015168539325842612,0.00789373847567576,0.00394686923783788,-0.015168539325842612,1.3324718759501413,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-09-24,1184.0,88.5,7.076653815443951,4.483002552013883,2.5936512634300675,0.030461270670147922,0.0096976611523103,0.020763609517837622,0.010381804758918811,0.0096976611523103,1.345393736698089,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
2019-09-25,1174.0,88.01,7.068172000388042,4.47745044438572,2.590721556002322,-0.008445945945945943,-0.005536723163841795,-0.0029092227821041483,-0.0014546113910520742,-0.005536723163841795,1.337944664031625,1,1,长期持有泸州老窖,方案C2：泸州老窖长期持有,False
